ID,x,y,kmeans
spot_1066,12681,20034,2
spot_1067,7628,17431,1
spot_1068,6624,20914,1
spot_1069,17229,22929,0
spot_1070,7368,12644,2
spot_1071,11404,10606,2
spot_1072,11673,21196,2
spot_1073,7374,16415,1
spot_1074,17714,10161,0
spot_1075,17209,9582,0
spot_1076,13939,17276,2
spot_1077,8635,15398,1
spot_1078,12910,5091,2
spot_1079,21508,15233,0
spot_1080,15697,11905,0
spot_1081,11405,10896,2
spot_1082,4850,16419,1
spot_1083,6871,17287,1
spot_1084,6616,15981,1
spot_1085,15207,21191,2
spot_1086,17966,9436,0
spot_1087,15462,23077,2
spot_1088,5110,21787,1
spot_1089,14935,8570,2
spot_1090,15194,12777,0
spot_1091,9402,21925,1
spot_1092,7119,14820,1
spot_1093,11927,22502,2
spot_1094,4096,18597,1
spot_1095,19247,21765,0
spot_1096,19244,20024,0
spot_1097,10161,22940,1
spot_1098,8883,12351,2
spot_1099,23010,6526,0
spot_1100,22278,23501,0
spot_1101,22511,10299,0
spot_1102,8375,10611,2
spot_1103,17732,21477,0
spot_1104,7627,16560,1
spot_1105,4852,17580,1
spot_1106,7131,22364,1
spot_1107,8377,11772,2
spot_1108,6374,22510,1
spot_1109,6104,11050,1
spot_1110,5617,22656,1
spot_1111,11424,23373,2
spot_1112,15451,15823,2
spot_1113,15202,17999,2
spot_1114,11909,10606,2
spot_1115,8381,14673,1
spot_1116,17470,15530,0
spot_1117,13935,14955,2
spot_1118,20505,19587,0
spot_1119,12430,21050,2
spot_1120,21252,12767,0
spot_1121,5349,12937,1
spot_1122,13941,18727,2
spot_1123,10402,15831,1
spot_1124,14956,22497,2
spot_1125,13922,6540,2
spot_1126,5108,20336,1
spot_1127,17463,10887,0
spot_1128,3845,19613,1
spot_1129,6871,17867,1
spot_1130,7362,8581,2
spot_1131,11170,22358,1
spot_1132,17472,16980,0
spot_1133,6115,18303,1
spot_1134,10910,17571,2
spot_1135,5350,13227,1
spot_1136,13188,21774,2
spot_1137,11158,14524,1
spot_1138,17960,5664,0
spot_1139,13177,14230,2
spot_1140,21771,21761,0
spot_1141,7382,21348,1
spot_1142,20739,7255,0
spot_1143,14436,12343,0
spot_1144,17729,20027,0
spot_1145,15713,21771,2
spot_1146,10140,9012,2
spot_1147,12173,18004,2
spot_1148,5105,18015,1
spot_1149,6373,21930,1
spot_1150,19983,7982,0
spot_1151,11661,13652,1
spot_1152,8885,13802,1
spot_1153,19487,13786,0
spot_1154,18993,21330,0
spot_1155,17479,21623,0
spot_1156,15703,15677,0
spot_1157,18977,10595,0
spot_1158,18228,15964,0
spot_1159,13429,14375,2
spot_1160,8387,18155,1
spot_1161,14954,20756,2
spot_1162,17455,5664,0
spot_1163,13922,6250,2
spot_1164,18974,8274,0
spot_1165,6613,13950,1
spot_1166,6877,21639,1
spot_1167,12681,20324,2
spot_1168,8124,11337,2
spot_1169,8890,17574,1
spot_1170,22276,22051,0
spot_1171,17210,10742,0
spot_1172,16448,7407,0
spot_1173,5851,10905,1
spot_1174,6366,17287,1
spot_1175,21771,22051,0
spot_1176,10652,13654,1
spot_1177,6110,14822,1
spot_1178,7885,20187,1
spot_1179,5610,18594,1
spot_1180,22019,18714,0
spot_1181,20487,7401,0
spot_1182,16972,20173,2
spot_1183,17210,10452,0
spot_1184,15693,9294,0
spot_1185,8120,8725,2
spot_1186,8887,15543,1
spot_1187,8382,15253,1
spot_1188,3849,22224,1
spot_1189,9900,17282,1
spot_1190,14700,20031,2
spot_1191,12159,9299,2
spot_1192,4097,19467,1
spot_1193,5361,20481,1
spot_1194,22508,8268,0
spot_1195,9897,15541,1
spot_1196,11658,11331,2
spot_1197,14447,19306,2
spot_1198,9656,22940,1
spot_1199,7632,20042,1
spot_1200,11651,6689,2
spot_1201,19499,21910,0
spot_1202,16200,10454,0
spot_1203,7609,5244,2
spot_1204,5611,18884,1
spot_1205,13181,16842,2
spot_1206,17727,18286,2
spot_1207,12669,12490,2
spot_1208,18740,20605,0
spot_1209,5102,15984,1
spot_1210,13680,13359,2
spot_1211,6615,15401,1
spot_1212,17967,10306,0
spot_1213,7629,17721,1
spot_1214,15956,15822,0
spot_1215,12661,6977,2
spot_1216,21251,11897,0
spot_1217,18739,19735,0
spot_1218,20242,12479,0
spot_1219,8629,11336,2
spot_1220,12416,12055,2
spot_1221,9131,9594,2
spot_1222,7360,7131,2
spot_1223,17220,17416,0
spot_1224,17731,21187,0
spot_1225,16472,23075,0
spot_1226,17213,12483,0
spot_1227,11670,19455,2
spot_1228,16455,12339,0
spot_1229,16709,13355,0
spot_1230,10402,15250,1
spot_1231,21520,23067,0
spot_1232,17465,12048,0
spot_1233,6110,15112,1
spot_1234,20506,19877,0
spot_1235,10396,11768,2
spot_1236,20740,7836,0
spot_1237,9400,20765,1
spot_1238,17710,7550,0
spot_1239,16950,5375,0
spot_1240,10908,16410,1
spot_1241,16467,19593,2
spot_1242,19490,15817,0
spot_1243,4594,14244,1
spot_1244,6618,17432,1
spot_1245,9646,16267,1
spot_1246,19753,22925,0
spot_1247,7630,18881,1
spot_1248,17211,11323,0
spot_1249,13164,5816,2
spot_1250,12166,13652,2
spot_1251,10911,18151,2
spot_1252,7366,11193,2
spot_1253,22258,10154,0
spot_1254,15944,8278,0
spot_1255,11907,9155,2
spot_1256,7123,17431,1
spot_1257,12686,23516,2
spot_1258,14943,13793,0
spot_1259,20250,17411,0
spot_1260,21749,7544,0
spot_1261,13677,11328,2
spot_1262,17965,9145,0
spot_1263,16208,15677,0
spot_1264,22507,7688,0
spot_1265,7132,23234,1
spot_1266,8641,19750,1
spot_1267,9129,8724,2
spot_1268,8894,19895,1
spot_1269,15943,7698,0
spot_1270,8114,5244,2
spot_1271,10154,18297,1
spot_1272,5869,22511,1
spot_1273,10156,19458,1
spot_1274,15183,5523,0
spot_1275,14440,14664,2
spot_1276,10152,17137,1
spot_1277,7867,8290,2
spot_1278,7617,10467,2
spot_1279,16970,18432,2
spot_1280,21496,7399,0
spot_1281,11155,12493,2
spot_1282,10392,8867,2
spot_1283,21251,12187,0
spot_1284,12931,18728,2
spot_1285,18480,15528,0
spot_1286,14428,7120,0
spot_1287,5348,11776,1
spot_1288,7112,10178,1
spot_1289,19233,13061,0
spot_1290,13170,9588,2
spot_1291,20238,9577,0
spot_1292,13682,14230,2
spot_1293,12921,12055,2
spot_1294,13188,21484,2
spot_1295,21000,12623,0
spot_1296,21260,17700,0
spot_1297,10391,8287,2
spot_1298,17463,11177,0
spot_1299,22760,8123,0
spot_1300,7626,16270,1
spot_1301,8629,11626,2
spot_1302,20251,18572,0
spot_1303,15189,9585,0
spot_1304,21773,23212,0
spot_1305,8389,19896,1
spot_1306,15945,8568,0
spot_1307,6112,16562,1
spot_1308,7635,22073,1
spot_1309,7611,6115,2
spot_1310,6615,15111,1
spot_1311,16970,18722,2
spot_1312,20487,7691,0
spot_1313,21266,21762,0
spot_1314,7613,7275,2
spot_1315,17474,18431,2
spot_1316,7367,11483,2
spot_1317,14438,13503,0
spot_1318,9631,6692,2
spot_1319,5362,21351,1
spot_1320,15209,22642,2
spot_1321,8389,19606,1
spot_1322,10893,6255,2
spot_1323,13185,19453,2
spot_1324,6609,11339,1
spot_1325,5100,15113,1
spot_1326,13944,20468,2
spot_1327,18734,16543,0
spot_1328,22762,9864,0
spot_1329,20509,21908,0
spot_1330,9139,15107,1
spot_1331,15205,20030,2
spot_1332,22255,8123,0
spot_1333,4600,18306,1
spot_1334,5353,15258,1
spot_1335,14682,8135,2
spot_1336,10408,19312,1
spot_1337,7623,14239,1
spot_1338,22008,11751,0
spot_1339,6865,13805,1
spot_1340,5360,20191,1
spot_1341,17729,19736,0
spot_1342,8127,13368,2
spot_1343,9629,5241,2
spot_1344,17977,16980,0
spot_1345,9143,17428,1
spot_1346,15198,15678,2
spot_1347,10401,14670,1
spot_1348,21263,20021,0
spot_1349,17474,18141,2
spot_1350,7634,21203,1
spot_1351,16211,17417,2
spot_1352,10664,22068,1
spot_1353,21768,19730,0
spot_1354,8633,14528,1
spot_1355,4090,14535,1
spot_1356,20743,9576,0
spot_1357,10398,12639,2
spot_1358,5100,14823,1
spot_1359,11927,22212,2
spot_1360,6856,7712,2
spot_1361,19501,22780,0
spot_1362,9655,22360,1
spot_1363,4094,17146,1
spot_1364,12913,6832,2
spot_1365,10159,21779,1
spot_1366,7108,7276,2
spot_1367,10152,17427,2
spot_1368,5102,16274,1
spot_1369,7867,8871,2
spot_1370,16455,12049,0
spot_1371,9387,12060,2
spot_1372,16722,21479,0
spot_1373,22003,8269,0
spot_1374,20745,11027,0
spot_1375,11656,10461,2
spot_1376,6369,19609,1
spot_1377,15714,22931,2
spot_1378,16961,12629,0
spot_1379,8885,14092,1
spot_1380,12169,15393,2
spot_1381,7367,12063,2
spot_1382,21265,20892,0
spot_1383,7359,6260,2
spot_1384,10891,5094,2
spot_1385,12415,11185,2
spot_1386,7375,17286,1
spot_1387,13174,12199,2
spot_1388,8640,18590,1
spot_1389,8882,11771,2
spot_1390,11162,17425,2
spot_1391,13678,12199,0
spot_1392,15960,18433,2
spot_1393,16975,22204,0
spot_1394,17708,5809,0
spot_1395,16958,10888,0
spot_1396,13179,15971,2
spot_1397,19248,22926,0
spot_1398,14197,20902,2
spot_1399,8131,15979,1
spot_1400,15693,9004,0
spot_1401,21752,9575,0
spot_1402,12682,20615,2
spot_1403,12433,22791,2
spot_1404,11421,21922,2
spot_1405,22016,16683,0
spot_1406,13672,8137,2
spot_1407,18487,20461,0
spot_1408,23285,21469,0
spot_1409,21266,22052,0
spot_1410,16957,10308,0
spot_1411,9633,8143,2
spot_1412,10909,17281,2
spot_1413,8646,22942,1
spot_1414,13177,14521,2
spot_1415,11928,23082,2
spot_1416,6102,10179,1
spot_1417,19740,14511,0
spot_1418,13167,8137,2
spot_1419,11147,7560,2
spot_1420,23011,7397,0
spot_1421,17986,22783,0
spot_1422,10650,12784,2
spot_1423,10659,18296,1
spot_1424,14427,6249,0
spot_1425,6352,8293,2
spot_1426,9900,17572,2
spot_1427,22002,7689,0
spot_1428,22270,17989,0
spot_1429,7374,16125,1
spot_1430,16698,5811,0
spot_1431,11418,19891,2
spot_1432,11901,5093,2
spot_1433,8380,14093,1
spot_1434,7613,7565,2
spot_1435,17224,20027,2
spot_1436,4099,20918,1
spot_1437,7365,10612,2
spot_1438,16458,14080,0
spot_1439,13437,19308,2
spot_1440,5599,11050,1
spot_1441,17981,19301,0
spot_1442,12670,12780,2
spot_1443,9133,11335,2
spot_1444,11905,8284,2
spot_1445,20994,9141,0
spot_1446,11910,11186,2
spot_1447,12162,10750,2
spot_1448,11171,22938,1
spot_1449,17722,15384,0
spot_1450,12425,17858,2
spot_1451,14685,10166,0
spot_1452,5857,14677,1
spot_1453,4347,17871,1
spot_1454,4844,12357,1
spot_1455,21009,19006,0
spot_1456,18978,10885,0
spot_1457,13675,9877,2
spot_1458,16193,5521,0
spot_1459,9147,20330,1
spot_1460,17226,21188,2
spot_1461,16952,6826,0
spot_1462,14443,16985,2
spot_1463,20257,22054,0
spot_1464,22024,22486,0
spot_1465,15185,6683,0
spot_1466,8888,15833,2
spot_1467,15963,20755,2
spot_1468,13191,23515,2
spot_1469,16207,14806,0
spot_1470,6617,16562,1
spot_1471,8628,11046,2
spot_1472,8624,8434,2
spot_1473,3841,17001,1
spot_1474,20243,13349,0
spot_1475,10138,8142,2
spot_1476,17205,7551,0
spot_1477,13926,9152,2
spot_1478,18220,10741,0
spot_1479,9640,12495,2
spot_1480,14931,5668,0
spot_1481,16973,20463,2
spot_1482,21512,17554,0
spot_1483,15688,5522,0
spot_1484,18974,8564,0
spot_1485,8872,5678,2
spot_1486,22004,8849,0
spot_1487,23266,8702,0
spot_1488,7871,11482,2
spot_1489,16468,20464,0
spot_1490,21247,9286,0
spot_1491,4341,13519,1
spot_1492,11657,10751,2
spot_1493,13418,6831,2
spot_1494,7360,7421,2
spot_1495,14177,7846,2
spot_1496,12411,8574,2
spot_1497,15688,5812,0
spot_1498,5353,15548,1
spot_1499,19750,20894,0
spot_1500,16457,13210,0
spot_1501,8120,9015,2
spot_1502,14934,7699,0
spot_1503,16208,15386,0
spot_1504,11171,23228,2
spot_1505,9381,8288,2
spot_1506,7865,7130,2
spot_1507,12158,8139,2
spot_1508,18236,21186,0
spot_1509,17460,8856,0
spot_1510,7126,19172,1
spot_1511,4849,16129,1
spot_1512,15459,21336,2
spot_1513,8391,21346,1
spot_1514,5351,14097,1
spot_1515,17735,23508,0
spot_1516,13185,19743,2
spot_1517,6374,22800,1
spot_1518,13420,7992,2
spot_1519,4349,19322,1
spot_1520,12927,16117,2
spot_1521,15209,22932,2
spot_1522,10897,8866,2
spot_1523,21264,20601,0
spot_1524,17974,14658,0
spot_1525,4847,14678,1
spot_1526,17457,6825,0
spot_1527,7117,13079,2
spot_1528,15209,22352,2
spot_1529,7631,19172,1
spot_1530,14679,6104,0
spot_1531,13670,6396,2
spot_1532,16707,11614,0
spot_1533,11906,8865,2
spot_1534,11401,8285,2
spot_1535,15196,14227,0
spot_1536,22506,7107,0
spot_1537,19748,19443,0
spot_1538,5354,15838,1
spot_1539,15695,10164,0
spot_1540,10663,21488,1
spot_1541,22778,20309,0
spot_1542,16220,23511,2
spot_1543,9888,9738,2
spot_1544,8393,22217,1
spot_1545,12682,21195,2
spot_1546,7369,13224,2
spot_1547,15689,6683,0
spot_1548,7873,12643,2
spot_1549,11917,16118,2
spot_1550,21497,7979,0
spot_1551,12929,17568,2
spot_1552,13422,9733,2
spot_1553,13440,21629,2
spot_1554,17968,11177,0
spot_1555,12170,16263,2
spot_1556,6860,10033,1
spot_1557,18990,19009,0
spot_1558,18992,20170,0
spot_1559,17208,9002,0
spot_1560,8139,21202,1
spot_1561,20991,7110,0
spot_1562,12937,22500,2
spot_1563,6863,12064,1
spot_1564,9905,20474,1
spot_1565,15947,10309,0
spot_1566,8891,17864,1
spot_1567,13925,8281,2
spot_1568,7375,16996,1
spot_1569,14440,14954,2
spot_1570,16974,21624,0
spot_1571,9144,18589,1
spot_1572,6118,20334,1
spot_1573,16704,9873,0
spot_1574,4601,18596,1
spot_1575,7869,9741,2
spot_1576,19752,22345,0
spot_1577,9404,23376,1
spot_1578,10649,12203,2
spot_1579,12930,17858,2
spot_1580,16699,6681,0
spot_1581,6868,15546,1
spot_1582,17716,11612,0
spot_1583,18971,6533,0
spot_1584,8636,16268,2
spot_1585,13187,21194,2
spot_1586,19479,8563,0
spot_1587,11159,15104,1
spot_1588,21003,14944,0
spot_1589,19494,18428,0
spot_1590,20231,5515,0
spot_1591,16949,5085,0
spot_1592,8122,10176,2
spot_1593,10913,19892,2
spot_1594,10660,19167,1
spot_1595,18996,22781,0
spot_1596,6354,9453,1
spot_1597,6109,14241,1
spot_1598,12160,9880,2
spot_1599,20739,6965,0
spot_1600,13417,6251,2
spot_1601,19495,19008,0
spot_1602,7625,15400,1
spot_1603,4596,15694,1
spot_1604,8383,15834,1
spot_1605,9145,18879,1
spot_1606,18224,13642,0
spot_1607,14191,17421,2
spot_1608,11903,6543,2
spot_1609,21501,10591,0
spot_1610,5109,20916,1
spot_1611,9645,15687,1
spot_1612,20742,8996,0
spot_1613,16955,8857,0
spot_1614,12413,10315,2
spot_1615,7626,15980,1
spot_1616,17215,13934,0
spot_1617,9644,15396,1
spot_1618,8620,5533,2
spot_1619,15196,13937,0
spot_1620,4599,17725,1
spot_1621,21753,9865,0
spot_1622,12660,6397,2
spot_1623,11904,7124,2
spot_1624,10397,12349,2
spot_1625,13693,21483,2
spot_1626,11153,11332,2
spot_1627,18732,15092,0
spot_1628,13172,11039,2
spot_1629,13925,8571,2
spot_1630,11158,14814,1
spot_1631,12936,21630,2
spot_1632,12924,14086,2
spot_1633,21495,6239,0
spot_1634,12406,5382,2
spot_1635,4602,19466,1
spot_1636,21757,12476,0
spot_1637,18485,18720,0
spot_1638,21749,7254,0
spot_1639,21254,13928,0
spot_1640,14681,7265,0
spot_1641,8635,15688,1
spot_1642,10155,18877,1
spot_1643,6617,16272,1
spot_1644,14180,9877,2
spot_1645,16466,19013,2
spot_1646,6120,21785,1
spot_1647,16203,12195,0
spot_1648,22002,7979,0
spot_1649,7372,15255,1
spot_1650,15690,7263,0
spot_1651,12154,5527,2
spot_1652,22000,6238,0
spot_1653,8642,20331,1
spot_1654,20486,7111,0
spot_1655,12161,10170,2
spot_1656,19478,8273,0
spot_1657,19478,7983,0
spot_1658,19739,13350,0
spot_1659,22257,9284,0
spot_1660,4349,18741,1
spot_1661,20764,23504,0
spot_1662,14698,18871,2
spot_1663,6373,22220,1
spot_1664,15455,18724,2
spot_1665,5618,23527,1
spot_1666,12920,11184,2
spot_1667,5856,14387,1
spot_1668,15942,6827,0
spot_1669,22761,8993,0
spot_1670,15435,5087,0
spot_1671,16447,6536,0
spot_1672,9648,18008,1
spot_1673,6627,22945,1
spot_1674,23264,7542,0
spot_1675,12177,20905,2
spot_1676,14691,13938,0
spot_1677,22020,19295,0
spot_1678,11159,15684,1
spot_1679,15184,6103,0
spot_1680,19998,17847,0
spot_1681,17982,20171,0
spot_1682,14451,21918,2
spot_1683,9634,8723,2
spot_1684,6862,11774,1
spot_1685,8129,14818,1
spot_1686,9655,22070,1
spot_1687,10917,22213,1
spot_1688,7362,8291,2
spot_1689,11159,15394,1
spot_1690,13432,16406,2
spot_1691,19992,13785,0
spot_1692,15190,10165,0
spot_1693,17713,9291,0
spot_1694,6356,10614,1
spot_1695,10657,17426,1
spot_1696,13183,18583,2
spot_1697,5365,23092,1
spot_1698,14703,22062,2
spot_1699,20485,6530,0
spot_1700,20503,17846,0
spot_1701,5598,10180,1
spot_1702,6879,22800,1
spot_1703,13426,12344,2
spot_1704,20492,10883,0
spot_1705,15440,8569,0
spot_1706,9398,19024,1
spot_1707,18466,6824,0
spot_1708,17973,14078,0
spot_1709,18228,15673,0
spot_1710,22761,8703,0
spot_1711,10647,10462,2
spot_1712,9881,5096,2
spot_1713,9636,9884,2
spot_1714,10901,11478,2
spot_1715,10392,9157,2
spot_1716,13687,17711,2
spot_1717,20995,9721,0
spot_1718,13690,19452,2
spot_1719,5855,13516,1
spot_1720,10159,21489,1
spot_1721,16972,19883,2
spot_1722,23033,21614,0
spot_1723,6114,17433,1
spot_1724,10917,21923,1
spot_1725,20755,17991,0
spot_1726,13935,14665,2
spot_1727,10651,13364,1
spot_1728,13671,7556,2
spot_1729,16194,6392,0
spot_1730,22504,6237,0
spot_1731,9899,16702,1
spot_1732,20251,17992,0
spot_1733,8384,16704,1
spot_1734,20738,6675,0
spot_1735,3845,19322,1
spot_1736,9886,7997,2
spot_1737,12659,5817,2
spot_1738,13686,17131,2
spot_1739,6123,23526,1
spot_1740,13442,22790,2
spot_1741,18487,20170,0
spot_1742,14694,15679,2
spot_1743,14178,9006,2
spot_1744,15208,22061,2
spot_1745,20000,19008,0
spot_1746,9884,6837,2
spot_1747,18734,16833,0
spot_1748,7886,20767,1
spot_1749,16954,7986,0
spot_1750,17964,8565,0
spot_1751,16456,12920,0
spot_1752,9140,15978,2
spot_1753,6856,7422,2
spot_1754,14699,19161,2
spot_1755,10909,16700,1
spot_1756,22016,17264,0
spot_1757,11422,22212,1
spot_1758,19500,22200,0
spot_1759,8390,20476,1
spot_1760,5364,22512,1
spot_1761,4342,14389,1
spot_1762,21493,5368,0
spot_1763,10650,12493,2
spot_1764,13426,12054,2
spot_1765,13690,19743,2
spot_1766,7365,10322,2
spot_1767,4860,23383,1
spot_1768,8626,9595,2
spot_1769,13428,13795,2
spot_1770,9134,11625,2
spot_1771,12161,10460,2
spot_1772,15961,19304,2
spot_1773,10144,11914,2
spot_1774,20495,12623,0
spot_1775,14432,9441,2
spot_1776,8376,11191,2
spot_1777,20506,20167,0
spot_1778,19752,22054,0
spot_1779,7368,12353,2
spot_1780,11667,17424,2
spot_1781,8368,5969,2
spot_1782,4851,17000,1
spot_1783,15697,11615,0
spot_1784,21761,15378,0
spot_1785,14426,5959,0
spot_1786,17467,13789,0
spot_1787,13682,14810,2
spot_1788,6366,17578,1
spot_1789,3845,19903,1
spot_1790,11403,10026,2
spot_1791,8623,7564,2
spot_1792,18986,16688,0
spot_1793,21498,8270,0
spot_1794,23266,9282,0
spot_1795,16964,14660,0
spot_1796,6619,18012,1
spot_1797,6858,9162,1
spot_1798,11921,18730,2
spot_1799,12671,13651,2
spot_1800,20747,12188,0
spot_1801,10916,21343,1
spot_1802,14701,20321,2
spot_1803,18737,18574,0
spot_1804,15459,21046,2
spot_1805,5861,17578,1
spot_1806,4101,22078,1
spot_1807,4848,14969,1
spot_1808,5855,13226,1
spot_1809,21747,6383,0
spot_1810,21496,6819,0
spot_1811,15710,20320,2
spot_1812,15197,14518,0
spot_1813,16212,18288,2
spot_1814,8622,7274,2
spot_1815,9642,13656,1
spot_1816,11913,13217,1
spot_1817,7361,7711,2
spot_1818,14185,13068,0
spot_1819,21257,15959,0
spot_1820,5112,22657,1
spot_1821,11920,17569,2
spot_1822,5614,20625,1
spot_1823,17984,21622,0
spot_1824,17202,5230,0
spot_1825,14696,17130,2
spot_1826,9397,18443,1
spot_1827,6621,19463,1
spot_1828,10404,16701,1
spot_1829,18492,23362,0
spot_1830,8898,22216,1
spot_1831,8385,16994,1
spot_1832,12663,8428,2
spot_1833,14433,10312,2
spot_1834,16201,10744,0
spot_1835,7631,19462,1
spot_1836,8121,9596,2
spot_1837,11417,19311,2
spot_1838,9903,19313,1
spot_1839,6101,9309,1
spot_1840,13673,8717,2
spot_1841,20490,9432,0
spot_1842,5864,19609,1
spot_1843,20484,5370,0
spot_1844,6370,20189,1
spot_1845,6605,8437,2
spot_1846,21499,9140,0
spot_1847,4102,22659,1
spot_1848,20999,12333,0
spot_1849,23287,22629,0
spot_1850,9391,14962,1
spot_1851,20755,17701,0
spot_1852,7120,15400,1
spot_1853,5602,12791,1
spot_1854,20510,22489,0
spot_1855,11913,12927,1
spot_1856,9656,23231,1
spot_1857,21746,5223,0
spot_1858,8899,23087,1
spot_1859,11399,7124,2
spot_1860,15698,12486,0
spot_1861,8117,6694,2
spot_1862,6610,12209,1
spot_1863,4341,13809,1
spot_1864,8876,7999,2
spot_1865,21770,21181,0
spot_1866,20248,16251,0
spot_1867,6855,7131,2
spot_1868,19731,8708,0
spot_1869,12427,19019,2
spot_1870,17459,8276,0
spot_1871,17976,16109,0
spot_1872,5113,23528,1
spot_1873,7875,14093,1
spot_1874,14200,23224,2
spot_1875,22503,5367,0
spot_1876,13932,13214,0
spot_1877,7628,17140,1
spot_1878,19738,13060,0
spot_1879,22018,18134,0
spot_1880,13936,15825,2
spot_1881,13674,9587,2
spot_1882,14694,16259,2
spot_1883,19480,9143,0
spot_1884,15966,22495,2
spot_1885,15709,19739,2
spot_1886,20493,11173,0
spot_1887,20255,21183,0
spot_1888,10900,10897,2
spot_1889,18976,10014,0
spot_1890,11926,21921,2
spot_1891,16217,21189,0
spot_1892,22529,22195,0
spot_1893,7377,18156,1
spot_1894,15182,5233,0
spot_1895,21503,11751,0
spot_1896,20244,13930,0
spot_1897,15944,7988,0
spot_1898,8643,20911,1
spot_1899,18228,16254,0
spot_1900,14946,15824,2
spot_1901,6622,19753,1
spot_1902,20241,11608,0
spot_1903,9127,6983,2
spot_1904,10410,20763,1
spot_1905,19993,14655,0
spot_1906,12414,10895,2
spot_1907,7117,13659,1
spot_1908,9150,22071,1
spot_1909,8387,18445,1
spot_1910,12669,12200,2
spot_1911,22528,21905,0
spot_1912,19500,22490,0
spot_1913,17716,11032,0
spot_1914,12918,10314,2
spot_1915,14944,14083,0
spot_1916,19229,10159,0
spot_1917,10405,17281,1
spot_1918,13170,10168,2
spot_1919,11417,18730,2
spot_1920,18486,19880,0
spot_1921,16452,10308,0
spot_1922,14946,15533,2
spot_1923,5360,19900,1
spot_1924,6626,22655,1
spot_1925,10898,10027,2
spot_1926,10662,20327,1
spot_1927,9130,9014,2
spot_1928,18473,10886,0
spot_1929,18234,19736,0
spot_1930,20991,6820,0
spot_1931,11668,18295,2
spot_1932,5101,15694,1
spot_1933,13420,8572,2
spot_1934,21245,7835,0
spot_1935,12671,13361,2
spot_1936,6870,16706,1
spot_1937,17207,8711,0
spot_1938,11164,18586,2
spot_1939,11654,8720,2
spot_1940,10652,14234,1
spot_1941,5866,20770,1
spot_1942,6368,19028,1
spot_1943,12176,20035,2
spot_1944,14441,15824,2
spot_1945,12420,14667,2
spot_1946,18742,22056,0
spot_1947,9651,19749,1
spot_1948,3848,21644,1
spot_1949,15715,23221,2
spot_1950,21755,11316,0
spot_1951,12933,20179,2
spot_1952,18479,15238,0
spot_1953,19744,16832,0
spot_1954,7375,16706,1
spot_1955,13178,15101,2
spot_1956,12414,10605,2
spot_1957,17216,14805,0
spot_1958,10401,14960,1
spot_1959,10408,19602,1
spot_1960,22253,6673,0
spot_1961,19482,10594,0
spot_1962,21247,9576,0
spot_1963,17222,18577,2
spot_1964,18490,22201,0
spot_1965,12673,15102,2
spot_1966,22004,9139,0
spot_1967,19739,13640,0
spot_1968,17477,20172,0
spot_1969,11410,14668,1
spot_1970,6612,13080,1
spot_1971,15186,7554,0
spot_1972,16963,14080,0
spot_1973,7127,19753,1
spot_1974,21507,14363,0
spot_1975,12928,16987,2
spot_1976,19987,10883,0
spot_1977,19745,17412,0
spot_1978,7379,19897,1
spot_1979,8394,22797,1
spot_1980,19489,14946,0
spot_1981,11901,5383,2
spot_1982,5868,22221,1
spot_1983,19743,15961,0
spot_1984,13926,8862,2
spot_1985,14678,5814,0
spot_1986,4352,21353,1
spot_1987,7868,9451,2
spot_1988,9902,19023,1
spot_1989,22526,20454,0
spot_1990,10918,23084,1
spot_1991,7118,14240,1
spot_1992,16450,8858,0
spot_1993,11171,23518,2
spot_1994,10639,5530,2
spot_1995,18986,16398,0
spot_1996,9390,14091,1
spot_1997,16722,21769,0
spot_1998,16702,8422,0
spot_1999,22757,6382,0
spot_2000,4103,22949,1
spot_2001,14686,10746,0
spot_2002,8632,13657,1
spot_2003,7613,7856,2
spot_2004,6859,9453,1
spot_2005,23013,8557,0
spot_2006,17732,22058,0
spot_2007,9653,20909,1
spot_2008,5360,19610,1
spot_2009,17708,6099,0
spot_2010,22005,9720,0
spot_2011,11156,13653,1
spot_2012,9651,19459,1
spot_2013,9896,14961,1
spot_2014,18971,6823,0
spot_2015,18983,14367,0
spot_2016,22019,19004,0
spot_2017,11675,22647,2
spot_2018,19227,8998,0
spot_2019,14190,16840,2
spot_2020,8378,12352,2
spot_2021,17965,8855,0
spot_2022,18973,7693,0
spot_2023,21511,16974,0
spot_2024,21502,10881,0
spot_2025,9399,20184,1
spot_2026,9906,21054,1
spot_2027,14681,7555,0
spot_2028,20503,18136,0
spot_2029,15955,14952,0
spot_2030,11916,15248,2
spot_2031,4846,14098,1
spot_2032,9882,5966,2
spot_2033,18216,8130,0
spot_2034,21750,8414,0
spot_2035,6863,12354,1
spot_2036,11914,14087,2
spot_2037,7373,15545,1
spot_2038,15457,19595,2
spot_2039,19482,10884,0
spot_2040,17467,13499,0
spot_2041,5111,22367,1
spot_2042,8634,15108,1
spot_2043,15699,12776,0
spot_2044,9400,20474,1
spot_2045,16723,22349,0
spot_2046,11671,19746,2
spot_2047,16218,22060,0
spot_2048,20006,23070,0
spot_2049,7615,8726,2
spot_2050,11676,23227,2
spot_2051,11904,7414,2
spot_2052,21752,9285,0
spot_2053,19246,21185,0
spot_2054,16461,16111,0
spot_2055,11169,22068,1
spot_2056,7620,12208,2
spot_2057,17470,15239,0
spot_2058,19243,19734,0
spot_2059,23034,22195,0
spot_2060,9141,16268,2
spot_2061,13934,14084,2
spot_2062,11902,5963,2
spot_2063,5860,16708,1
spot_2064,12180,22646,2
