barcode,mclust,x,y
aaaabfln-1,0,1325.1498962402345,1132.3974548339845
aaaabflo-1,0,1344.95234375,1131.1683166503906
aaaabflp-1,0,1400.5821044921877,1123.6557983398436
aaaabfma-1,1,1368.344256591797,1139.1169372558593
aaaabfmb-1,1,1350.2927551269531,1137.5214233398438
aaaabfmc-1,0,1410.8803649902345,1133.5500183105469
aaaabfmd-1,1,1359.954034423828,1140.9158203125
aaaabfme-1,0,1346.0683837890624,1141.2046875
aaaabfmf-1,1,1373.8646911621092,1140.1862854003905
aaaabfmg-1,0,1388.893359375,1143.0752685546877
aaaabfmh-1,0,1321.8037475585936,1144.6427673339842
aaaabfmi-1,0,1419.2221313476562,1126.1958374023436
aaaabfmj-1,0,1379.5264465332032,1144.7752685546875
aaaabfmk-1,1,1343.50966796875,1145.380810546875
aaaabfml-1,0,1396.2958923339845,1147.7229797363282
aaaabfmm-1,1,1369.2162536621092,1150.5738830566406
aaaabfmn-1,0,1401.374932861328,1145.1677917480467
aaaabfmo-1,1,1354.8229064941406,1150.241436767578
aaaabfmp-1,0,1338.6207153320313,1148.305694580078
aaaabfna-1,0,1397.745001220703,1154.8288635253905
aaaabfnb-1,0,1390.362078857422,1154.7010314941406
aaaabfnc-1,1,1350.62509765625,1157.027014160156
aaaabfnd-1,0,1415.9347106933594,1149.1380554199218
aaaabfne-1,0,1410.1570556640625,1153.4519714355467
aaaabfnf-1,0,1409.160546875,1162.875537109375
aaaabfng-1,1,1338.068402099609,1158.4123107910157
aaaabfnh-1,1,1386.3976257324218,1164.8365966796875
aaaabfni-1,1,1371.675048828125,1159.7065063476562
aaaabfnj-1,0,1328.4114807128906,1158.2744140625
aaaabfnk-1,0,1403.368780517578,1154.8253356933594
aaaabfnl-1,1,1377.3099304199218,1171.5184143066406
aaaabfnm-1,1,1398.7156738281249,1170.700164794922
aaaabfnn-1,1,1395.9919799804686,1164.6431884765625
aaaabfno-1,1,1343.856848144531,1165.5700744628905
aaaabfnp-1,0,1404.1957458496092,1064.1240478515624
aaaabfoa-1,1,1355.5592895507812,1168.7085998535156
aaaabfob-1,0,1416.9957580566406,1161.5568542480469
aaaabfoc-1,0,1391.5481567382812,1031.8562133789062
aaaabfod-1,0,1330.3777282714843,1028.6224365234375
aaaabfoe-1,5,1417.8980529785156,1031.9216857910155
aaaabfof-1,0,1338.3392150878906,1036.151348876953
aaaabfog-1,0,1350.5489379882813,1038.7458618164062
aaaabfoh-1,0,1417.663555908203,1050.7564697265625
aaaabfoi-1,0,1322.5552795410156,1046.097344970703
aaaabfoj-1,0,1403.037268066406,1031.6721435546874
aaaabfok-1,0,1363.299560546875,1045.9692016601562
aaaabfol-1,0,1403.8244934082031,1141.5739685058593
aaaabfom-1,0,1375.2290283203124,1048.3108520507812
aaaabfon-1,0,1415.8076049804688,1109.1389770507812
aaaabfoo-1,0,1327.408953857422,1059.5137939453125
aaaabfop-1,0,1365.9127502441406,1057.5765991210938
aaaabfpa-1,0,1385.7144714355468,1051.6440307617188
aaaabfpb-1,0,1350.7747192382812,1059.8069152832031
aaaabfpc-1,0,1340.02333984375,1062.45185546875
aaaabfpd-1,0,1365.5007202148438,1064.3848999023437
aaaabfpe-1,0,1357.7848327636718,1067.6335144042969
aaaabfpf-1,0,1404.714337158203,1052.07421875
aaaabfpg-1,0,1388.3406311035155,1067.0231994628905
aaaabfph-1,0,1371.553857421875,1070.3138366699218
aaaabfpi-1,0,1382.8541259765625,1077.1228637695312
aaaabfpk-1,3,1412.3121459960937,1068.947216796875
aaaabfpl-1,0,1395.2791503906249,1081.5570373535156
aaaabfpm-1,0,1367.8430969238282,1085.2273315429686
aaaabfpn-1,0,1388.567138671875,1088.4041442871094
aaaabfpo-1,0,1347.4053283691403,1089.370562744141
aaaabfpp-1,0,1403.968304443359,1077.421484375
aaaabgaa-1,0,1329.75693359375,1091.5391418457032
aaaabgab-1,0,1391.5746154785156,1097.480426025391
aaaabgac-1,0,1406.3239624023438,1091.737322998047
aaaabgad-1,0,1326.7257995605469,1101.820489501953
aaaabgae-1,0,1414.3317260742188,1098.2148376464845
aaaabgaf-1,0,1345.1189819335937,1107.392492675781
aaaabgag-1,0,1358.6243530273437,1108.2358520507812
aaaabgah-1,0,1398.8082275390625,1108.704638671875
aaaabgai-1,0,1369.3999084472655,1105.0624633789062
aaaabgaj-1,0,1413.0882690429687,1103.6824584960937
aaaabgak-1,0,1406.7280029296874,1107.8093994140625
aaaabgal-1,0,1390.6895446777344,1112.0735107421874
aaaabgam-1,0,1325.5185546875,1114.5982971191406
aaaabgan-1,0,1379.6481567382812,1104.8373046875
aaaabgao-1,0,1413.3497436523437,1169.2150512695312
aaaabgap-1,0,1404.258935546875,1041.3096618652344
aaaabgba-1,1,1402.6066650390624,1177.728955078125
aaaabgbb-1,3,1540.395068359375,878.6927917480468
aaaabgbc-1,3,1522.2031799316403,880.9828735351563
aaaabgbd-1,3,1575.386181640625,878.5558288574218
aaaabgbe-1,3,1559.0088439941403,876.0238830566406
aaaabgbf-1,3,1510.55791015625,874.3180725097656
aaaabgbg-1,3,1557.549462890625,884.2626159667968
aaaabgbh-1,3,1572.706689453125,890.4145324707031
aaaabgbj-1,3,1566.762292480469,896.8094543457031
aaaabgbk-1,3,1552.8738403320312,894.13857421875
aaaabgbl-1,3,1510.816583251953,894.9861877441406
aaaabgbm-1,3,1533.6178955078124,894.1958496093749
aaaabgbn-1,5,1503.4967468261718,902.4546081542968
aaaabgbo-1,3,1537.2552978515623,903.1600708007812
aaaabgbp-1,3,1551.7903808593749,907.3732360839844
aaaabgca-1,3,1564.3501892089844,906.650341796875
aaaabgcb-1,3,1539.1348022460936,910.4303100585936
aaaabgcc-1,3,1524.183331298828,909.2002380371092
aaaabgcd-1,3,1546.409710693359,915.8396179199218
aaaabgce-1,3,1564.289697265625,917.6267761230469
aaaabgcf-1,3,1510.188006591797,912.0270690917968
aaaabgcg-1,3,1577.5511291503906,913.9588684082032
aaaabgch-1,3,1512.4422912597656,921.7811096191406
aaaabgci-1,3,1519.6682250976562,920.9111877441406
aaaabgcj-1,3,1529.9920104980467,919.1455078125
aaaabgck-1,3,1553.257958984375,924.8007263183594
aaaabgcl-1,3,1538.9505249023437,921.798956298828
aaaabgcm-1,5,1501.524169921875,923.1709716796876
aaaabgcn-1,3,1578.6783752441406,925.7963012695312
aaaabgco-1,3,1530.3743652343749,926.6804382324218
aaaabgcp-1,3,1587.0218017578125,925.4801452636718
aaaabgda-1,3,1510.1411071777345,930.5445556640624
aaaabgdb-1,3,1522.4412048339843,933.9223510742188
aaaabgdc-1,3,1538.1124572753906,933.720849609375
aaaabgdd-1,3,1565.8374816894532,931.2152587890624
aaaabgde-1,3,1589.9782287597657,936.4890563964844
aaaabgdf-1,5,1502.307659912109,936.0366638183592
aaaabgdg-1,3,1579.3070556640623,937.1888122558594
aaaabgdh-1,5,1459.6682067871093,874.1877502441406
aaaabgdi-1,5,1411.5347778320313,871.6719909667969
aaaabgdj-1,5,1478.9031921386718,876.6320190429688
aaaabgdk-1,5,1451.2118896484374,878.5831176757812
aaaabgdl-1,5,1415.238897705078,880.0965576171875
aaaabgdm-1,5,1485.5538818359375,881.5898681640625
aaaabgdn-1,5,1468.430926513672,882.9685241699218
aaaabgdo-1,5,1495.6791748046874,885.7210632324219
aaaabgdp-1,5,1405.3192565917968,892.7434204101562
aaaabgea-1,5,1444.4525634765623,886.1218872070312
aaaabgeb-1,5,1455.99521484375,891.7030212402343
aaaabgec-1,5,1423.8281311035155,885.9809814453125
aaaabged-1,5,1428.53623046875,891.9835876464844
aaaabgee-1,5,1491.2042236328125,892.9548828124999
aaaabgef-1,5,1434.432586669922,892.5454467773437
aaaabgeg-1,5,1446.6502990722656,898.8524841308594
aaaabgeh-1,5,1418.7380920410155,897.7298034667969
aaaabgei-1,5,1484.468347167969,899.185137939453
aaaabgej-1,5,1473.0432556152343,895.7677062988281
aaaabgek-1,5,1478.0328552246094,908.4719482421876
aaaabgel-1,5,1466.978601074219,902.5368896484376
aaaabgem-1,5,1417.6584716796874,907.1433044433594
aaaabgen-1,5,1461.209246826172,907.7760314941406
aaaabgeo-1,5,1436.6196350097655,908.3986938476562
aaaabgep-1,5,1495.1396240234374,911.1970947265625
aaaabgfa-1,5,1408.034338378906,913.8948486328125
aaaabgfb-1,5,1489.8336608886718,917.7525329589844
aaaabgfc-1,5,1453.582073974609,916.7739746093748
aaaabgfd-1,5,1477.6636779785156,918.7603515625
aaaabgfe-1,5,1487.4454223632813,925.3772155761718
aaaabgff-1,5,1431.24228515625,921.610009765625
aaaabgfg-1,5,1466.058563232422,922.370672607422
aaaabgfh-1,5,1414.5240966796875,925.7970275878906
aaaabgfi-1,5,1460.7687866210938,931.2543762207032
aaaabgfj-1,5,1477.544873046875,928.7996276855469
aaaabgfk-1,5,1439.8906616210936,930.9913452148436
aaaabgfl-1,5,1450.096160888672,929.6716247558594
aaaabgfm-1,5,1500.0794189453125,873.2852478027344
aaaabgfn-1,3,1571.1921081542969,1156.8741760253906
aaaabgfo-1,3,1523.817785644531,1160.9293151855468
aaaabgfp-1,3,1614.0345153808594,1160.4579345703123
aaaabgga-1,3,1514.6314147949215,1162.8239685058593
aaaabggb-1,3,1542.814538574219,1160.8555419921877
aaaabggc-1,3,1604.176300048828,1162.5807556152342
aaaabggd-1,3,1579.405316162109,1160.4857421875
aaaabgge-1,3,1564.0001037597656,1158.9703308105468
aaaabggf-1,3,1595.0728332519532,1162.7441772460936
aaaabggg-1,3,1551.777099609375,1164.6343688964844
aaaabggh-1,3,1559.0891540527343,1165.2277709960938
aaaabggi-1,3,1535.80556640625,1168.1135375976562
aaaabggj-1,3,1586.405987548828,1165.3262390136715
aaaabggk-1,3,1593.4238830566403,1170.6331359863282
aaaabggl-1,3,1571.4248413085936,1173.728601074219
aaaabggm-1,3,1607.2932434082031,1171.9017028808594
aaaabggn-1,3,1582.5843078613282,1176.5965209960937
aaaabggo-1,3,1590.7886962890625,1176.9665283203124
aaaabggp-1,3,1554.86083984375,1176.4869506835937
aaaabgha-1,3,1541.643817138672,1177.633703613281
aaaabghb-1,3,1520.18515625,1176.4523986816405
aaaabghc-1,3,1535.8390808105469,1181.5279113769532
aaaabghd-1,3,1602.8340637207032,1182.8649597167969
aaaabghe-1,3,1610.0066650390625,1181.8604614257813
aaaabghf-1,3,1591.7507568359374,1184.1863403320312
aaaabghg-1,3,1524.3874267578124,1182.3523864746094
aaaabghh-1,3,1532.5125427246094,1188.4033447265624
aaaabghi-1,3,1520.2895385742188,1191.3288513183593
aaaabghj-1,3,1613.9887573242188,1191.487707519531
aaaabghk-1,3,1546.234356689453,1190.6427917480469
aaaabghl-1,3,1553.1806579589845,1192.5245788574218
aaaabghm-1,3,1559.5395751953124,1191.2052734375
aaaabghn-1,3,1570.272589111328,1191.2920166015624
aaaabgho-1,3,1603.8005859375,1195.2154846191406
aaaabghp-1,3,1586.6974487304688,1194.4299194335938
aaaabgia-1,3,1594.1646240234377,1195.8113769531249
aaaabgib-1,3,1580.4757019042968,1198.9851806640625
aaaabgic-1,3,1592.3032775878903,1203.6866394042968
aaaabgid-1,3,1525.342327880859,1202.2319274902345
aaaabgie-1,3,1555.0244689941403,1203.4707153320312
aaaabgif-1,3,1514.7764709472656,1202.6619079589843
aaaabgig-1,0,1019.0434387207032,1281.526904296875
aaaabgih-1,0,1051.298095703125,1282.6686767578124
aaaabgii-1,0,1038.1980102539062,1282.436566162109
aaaabgij-1,0,1000.6908264160156,1287.1620971679688
aaaabgik-1,0,1022.6352905273436,1287.534698486328
aaaabgil-1,0,1040.1646728515625,1292.1614501953125
aaaabgim-1,0,1031.6966308593749,1290.9087585449215
aaaabgin-1,0,1022.5028930664064,1297.7561767578125
aaaabgio-1,0,1011.4921142578124,1294.1911987304686
aaaabgip-1,0,990.2918151855469,1296.0511962890623
aaaabgja-1,0,1035.63037109375,1303.8840209960938
aaaabgjb-1,0,1013.0881469726562,1308.3780639648437
aaaabgjc-1,0,986.6797302246092,1313.4694519042969
aaaabgjd-1,0,1001.0683044433594,1312.2317016601562
aaaabgje-1,0,1031.7927124023438,1315.25048828125
aaaabgjf-1,0,1052.6350402832031,1312.7869201660155
aaaabgjg-1,0,1054.536749267578,1324.7675415039062
aaaabgjh-1,1,1020.5539733886718,1333.0022277832031
aaaabgji-1,1,1035.3819702148437,1327.4514953613282
aaaabgjj-1,1,1045.7903198242186,1328.352960205078
aaaabgjk-1,1,1028.2610412597655,1335.5753662109375
aaaabgjl-1,0,1007.0328308105468,1326.8248901367188
aaaabgjm-1,1,1039.8761169433594,1338.8638244628903
aaaabgjn-1,1,1012.4157836914062,1342.6513671875
aaaabgjo-1,1,1031.6595886230468,1341.4422546386718
aaaabgjp-1,1,1051.882470703125,1338.883746337891
aaaabgka-1,1,1004.1955200195312,1345.2557373046875
aaaabgkb-1,1,994.416162109375,1334.3707153320313
aaaabgkc-1,1,987.127764892578,1338.3626647949218
aaaabgkd-1,1,1036.687060546875,1349.71865234375
aaaabgke-1,1,995.8367370605469,1351.1266723632812
aaaabgkf-1,1,1048.487347412109,1350.0640686035156
aaaabgkg-1,1,985.6644409179688,1347.349090576172
aaaabgkh-1,1,985.4906433105468,1355.06103515625
aaaabgki-1,1,1054.8534240722656,1355.1322143554687
aaaabgkj-1,1,981.1755859375,1361.3005249023438
aaaabgkk-1,1,1050.781787109375,1358.8474365234374
aaaabgkl-1,1,1038.2581909179687,1366.7654479980467
aaaabgkm-1,1,1047.8777587890625,1372.6148010253903
aaaabgkn-1,1,991.544921875,1367.8220336914062
aaaabgko-1,1,982.5398193359376,1372.4906005859375
aaaabgkp-1,1,1008.0459411621092,1369.5358337402342
aaaabgla-1,1,993.7930847167968,1375.9896911621092
aaaabglb-1,1,984.5804626464844,1378.7389099121094
aaaabglc-1,1,999.03388671875,1382.6487854003906
aaaabgld-1,1,978.8174377441406,1384.1133544921877
aaaabgle-1,1,1012.3931640625,1380.35849609375
aaaabglf-1,1,989.2913635253906,1386.5734985351562
aaaabglg-1,1,1356.893328857422,1181.7234985351563
aaaabglh-1,1,1344.8857299804688,1185.0410095214845
aaaabgli-1,1,1357.8778015136718,1190.3210327148438
aaaabglj-1,1,1349.2181152343749,1191.6525817871093
aaaabglk-1,1,1370.5352478027344,1185.5551391601562
aaaabgll-1,1,1341.6910705566406,1196.329345703125
aaaabglm-1,1,1371.8143981933592,1195.704815673828
aaaabgln-1,1,1353.929846191406,1199.0911193847655
aaaabglo-1,1,1337.64267578125,1205.2685607910155
aaaabglp-1,1,1375.405316162109,1201.5380859375
aaaabgma-1,1,1352.761407470703,1206.10517578125
aaaabgmb-1,1,1362.6232543945312,1208.1986328125
aaaabgmc-1,1,1382.3487121582032,1204.9035339355469
aaaabgme-1,1,1355.4444274902344,1213.048986816406
aaaabgmf-1,1,1385.9358947753906,1213.6402099609377
aaaabgmg-1,1,1343.0286376953125,1213.1437194824218
aaaabgmh-1,1,1350.2509399414062,1217.4922912597656
aaaabgmi-1,1,1367.522479248047,1216.0875915527342
aaaabgmj-1,1,1339.2985778808593,1219.4580200195312
aaaabgmk-1,1,1366.6493408203123,1220.664019775391
aaaabgml-1,1,1384.041241455078,1221.1265808105468
aaaabgmm-1,1,1360.0236572265624,1223.0602478027342
aaaabgmn-1,1,1378.190850830078,1225.76142578125
aaaabgmo-1,1,1351.6785705566406,1226.9248840332032
aaaabgmp-1,1,1339.27626953125,1228.9358520507812
aaaabgna-1,1,1364.8331298828125,1229.39716796875
aaaabgnb-1,1,1381.0810791015624,1231.9744567871094
aaaabgnc-1,1,1358.234423828125,1231.4211059570312
aaaabgnd-1,1,1348.0251892089843,1233.0391357421877
aaaabgne-1,1,1362.5249938964844,1236.2400207519531
aaaabgnf-1,1,1344.7503234863282,1237.4624145507812
aaaabgng-1,1,1335.5531616210938,1235.9699340820312
aaaabgnh-1,1,1340.3141784667969,1239.0923767089844
aaaabgni-1,1,1356.832421875,1241.497216796875
aaaabgnj-1,1,1388.53310546875,1239.4765991210936
aaaabgnk-1,1,1371.266339111328,1240.453082275391
aaaabgnl-1,1,1351.6362365722655,1242.7009338378905
aaaabgnm-1,1,1365.842919921875,1244.8216796875
aaaabgnn-1,1,1359.9513366699218,1250.6260009765624
aaaabgno-1,1,1371.8640991210937,1250.63388671875
aaaabgnp-1,1,1352.6853515625,1252.0950317382812
aaaabgoa-1,1,1344.0368713378905,1253.4743103027342
aaaabgob-1,1,1365.8447875976562,1252.492431640625
aaaabgoc-1,1,1388.7869018554686,1256.4761840820313
aaaabgod-1,1,1335.5178833007812,1255.0400451660155
aaaabgoe-1,1,1339.878594970703,1255.9948425292969
aaaabgof-1,1,1347.566363525391,1257.594610595703
aaaabgog-1,1,1370.826397705078,1257.034307861328
aaaabgoh-1,1,1358.2682495117188,1257.2945373535156
aaaabgoi-1,1,1352.9371765136718,1260.4470703125
aaaabgoj-1,1,1377.3806945800782,1261.3052673339844
aaaabgok-1,1,1363.6757934570312,1261.271441650391
aaaabgol-1,1,1343.0972229003903,1262.4506713867188
aaaabgom-1,1,1333.937414550781,1263.90185546875
aaaabgon-1,1,1369.5535766601563,1264.7110778808594
aaaabgop-1,1,1338.525567626953,1266.0353637695312
aaaabgpa-1,1,1357.5613342285155,1264.5508728027344
aaaabgpb-1,1,1335.345849609375,1245.1295349121094
aaaabgpc-1,1,1346.867852783203,1246.1407775878906
aaaabgpd-1,1,1340.4321533203124,1247.141748046875
aaaabgpe-1,1,1385.6553283691403,1247.7110778808594
aaaabgpf-1,1,1355.4288635253906,1175.8789184570312
aaaabgpg-1,1,1342.8611694335937,1176.085607910156
aaaabgph-1,0,1417.9645629882812,1176.3956420898437
aaaabgpi-1,1,1404.84248046875,1188.6369079589842
aaaabgpj-1,1,1416.6929870605468,1188.7978393554688
aaaabgpk-1,1,1410.217443847656,1203.8503723144531
aaaabgpl-1,0,1137.7065307617188,1200.6254150390623
aaaabgpm-1,0,1136.7157287597656,1212.25771484375
aaaabgpn-1,0,1139.9528259277342,1222.564898681641
aaaabgpo-1,0,1136.855078125,1291.3282592773437
aaaabgpp-1,0,1136.3195739746093,1264.5425720214844
aaaabhaa-1,0,1140.9330444335938,1253.067364501953
aaaabhab-1,0,1139.6667602539062,1242.351055908203
aaaabhac-1,0,1142.1832458496094,1274.1960693359374
aaaabhad-1,0,1149.037512207031,1258.1393493652342
aaaabhae-1,0,1148.295941162109,1228.1972900390624
aaaabhaf-1,0,1149.1801818847655,1240.6048828125
aaaabhag-1,0,1154.7010314941406,1267.9122741699218
aaaabhah-1,0,1152.7232666015625,1204.6344848632812
aaaabhaj-1,0,1158.1915100097656,1240.130596923828
aaaabhak-1,0,1159.7638854980469,1230.287530517578
aaaabhal-1,0,1159.8074645996094,1246.0215576171877
aaaabham-1,0,1160.7009399414062,1257.773388671875
aaaabhan-1,0,1165.4987915039062,1203.270458984375
aaaabhao-1,0,1164.0256103515624,1291.2996215820312
aaaabhap-1,0,1166.112322998047,1267.6606567382812
aaaabhbb-1,0,1167.962359619141,1246.3737182617188
aaaabhbc-1,0,1170.4301818847655,1280.12158203125
aaaabhbd-1,0,1166.931195068359,1218.4651428222655
aaaabhbe-1,0,1168.9011779785155,1254.3044921875
aaaabhbf-1,0,1173.4622497558594,1264.9280395507812
aaaabhbg-1,0,1175.9745849609374,1247.928350830078
aaaabhbh-1,0,1177.8723510742186,1257.8723754882812
aaaabhbi-1,0,1175.2620666503906,1235.404754638672
aaaabhbj-1,0,1181.726300048828,1218.38203125
aaaabhbk-1,0,1184.332537841797,1249.62119140625
aaaabhbl-1,0,1181.954675292969,1205.1360595703125
aaaabhbm-1,0,1185.4131958007813,1274.5507202148438
aaaabhbn-1,0,1186.7176635742187,1236.0373779296874
aaaabhbo-1,0,1188.6316162109374,1262.5268310546874
aaaabhbp-1,0,1190.6336608886718,1254.6143188476562
aaaabhca-1,0,1190.877081298828,1213.457696533203
aaaabhcb-1,0,1190.5358154296875,1201.3371032714842
aaaabhcc-1,0,1197.94716796875,1208.5902221679687
aaaabhcd-1,0,1195.8551635742188,1242.6380554199218
aaaabhce-1,0,1198.526770019531,1233.8868530273437
aaaabhcf-1,0,1204.1281372070312,1203.247216796875
aaaabhcg-1,0,1199.875646972656,1255.7656372070312
aaaabhch-1,0,1200.060546875,1290.9930114746094
aaaabhci-1,0,1203.4559814453123,1273.588555908203
aaaabhcj-1,0,1205.961883544922,1232.94990234375
aaaabhck-1,0,1204.7105407714844,1219.0559509277343
aaaabhcl-1,0,1208.6408569335938,1258.3166748046874
aaaabhcm-1,0,1212.745489501953,1230.9613464355468
aaaabhcn-1,0,1215.9544677734375,1246.3948852539063
aaaabhco-1,1,1217.2500122070312,1265.021630859375
aaaabhcp-1,0,1218.6434020996094,1229.2423583984375
aaaabhda-1,0,1215.1611206054688,1214.049853515625
aaaabhdb-1,0,1219.3931701660156,1208.7544738769532
aaaabhdc-1,0,1221.9204467773436,1201.2681030273436
aaaabhdd-1,1,1220.7057312011718,1289.6277404785155
aaaabhde-1,1,1228.2278991699218,1270.789532470703
aaaabhdf-1,0,1227.1777465820312,1225.9230834960938
aaaabhdg-1,0,1230.567785644531,1215.655847167969
aaaabhdh-1,3,1634.9763488769531,937.6710876464844
aaaabhdi-1,3,1627.5927001953123,941.0411010742188
aaaabhdj-1,3,1608.4832641601563,941.1180908203124
aaaabhdk-1,3,1615.6671752929688,942.3766967773436
aaaabhdl-1,3,1631.934527587891,943.8988525390624
aaaabhdm-1,3,1600.8718627929686,945.0053466796876
aaaabhdn-1,3,1620.596905517578,947.7536315917968
aaaabhdo-1,3,1636.6065185546877,945.9071228027344
aaaabhdp-1,3,1628.548742675781,950.6356628417968
aaaabhea-1,3,1642.0125061035155,948.2457641601562
aaaabheb-1,3,1611.191809082031,951.3288818359376
aaaabhec-1,3,1637.156964111328,953.9186218261718
aaaabhed-1,3,1607.7809143066406,957.2221252441406
aaaabhee-1,3,1610.0455749511718,967.4702697753906
aaaabhef-1,3,1625.7816772460938,959.8868835449218
aaaabheg-1,3,1602.2012329101562,967.1109497070312
aaaabheh-1,3,1635.64736328125,964.4592651367188
aaaabhei-1,3,1595.5416198730468,962.6245849609376
aaaabhej-1,3,1617.0511230468749,962.9772644042968
aaaabhek-1,3,1625.7073852539063,970.7133850097656
aaaabhel-1,3,1593.3293579101562,971.352130126953
aaaabhem-1,3,1617.54169921875,975.3374389648436
aaaabhen-1,3,1642.875891113281,969.8958618164062
aaaabheo-1,3,1636.913232421875,971.1173217773436
aaaabhep-1,3,1636.1345153808593,977.673797607422
aaaabhfa-1,3,1596.6462463378905,980.9383911132812
aaaabhfb-1,3,1603.2641479492188,987.6167846679688
aaaabhfc-1,3,1594.827130126953,991.8375244140624
aaaabhfd-1,3,1636.133477783203,990.0327270507812
aaaabhfe-1,3,1625.8809753417968,990.5060791015624
aaaabhff-1,3,1611.4264099121094,990.8013793945312
aaaabhfg-1,3,1593.4577087402342,999.4424926757812
aaaabhfh-1,3,1621.5974609375,999.5278869628906
aaaabhfi-1,3,1641.244268798828,1000.045440673828
aaaabhfj-1,3,1606.9134826660156,1006.2648010253906
aaaabhfk-1,3,1598.8636962890623,1005.1854919433594
aaaabhfl-1,5,1409.7453369140624,933.3626708984376
aaaabhfm-1,5,1434.449395751953,935.746240234375
aaaabhfn-1,5,1481.1956604003906,938.6297241210938
aaaabhfo-1,5,1471.107928466797,937.1408752441406
aaaabhfp-1,5,1427.537646484375,937.1134826660156
aaaabhga-1,5,1454.902001953125,939.6038208007812
aaaabhgb-1,5,1405.8689758300782,939.8632202148438
aaaabhgc-1,5,1421.4080383300782,943.0304870605468
aaaabhgd-1,5,1432.7390197753905,944.1930114746092
aaaabhge-1,5,1440.8954711914062,943.4552795410156
aaaabhgf-1,5,1462.0898559570312,944.028448486328
aaaabhgg-1,5,1496.5358154296875,948.1677368164062
aaaabhgh-1,5,1407.6776123046875,950.402099609375
aaaabhgi-1,5,1447.8572326660155,948.6489746093748
aaaabhgj-1,5,1467.4544433593749,951.5114990234376
aaaabhgk-1,5,1452.3478515625,954.699932861328
aaaabhgl-1,5,1484.8438537597656,951.397882080078
aaaabhgm-1,5,1436.5272888183592,954.9978271484376
aaaabhgn-1,5,1480.3639221191406,957.98154296875
aaaabhgo-1,5,1424.1435607910155,956.9486145019532
aaaabhgp-1,5,1461.9827758789063,961.8093444824218
aaaabhha-1,5,1414.0972290039062,962.9125183105468
aaaabhhb-1,5,1448.9280334472655,965.3727661132812
aaaabhhc-1,5,1431.3309997558592,966.3913757324218
aaaabhhd-1,5,1475.063146972656,968.454949951172
aaaabhhe-1,5,1421.20166015625,968.2497131347656
aaaabhhf-1,5,1463.5936462402344,972.298211669922
aaaabhhg-1,5,1433.3245361328125,974.3514099121094
aaaabhhh-1,5,1440.9571044921877,971.5178344726562
aaaabhhi-1,5,1479.429357910156,976.255401611328
aaaabhhj-1,5,1416.4869201660156,975.3569458007812
aaaabhhk-1,5,1425.0077758789062,975.3976196289062
aaaabhhl-1,3,1495.7147644042968,969.8227111816406
aaaabhhm-1,5,1456.5987854003906,978.8158813476564
aaaabhhn-1,5,1486.038128662109,984.9793151855469
aaaabhho-1,5,1442.4320495605468,980.9051879882812
aaaabhhp-1,5,1427.051531982422,983.446368408203
aaaabhia-1,5,1412.8330200195312,985.5503051757812
aaaabhib-1,5,1447.135272216797,987.5263061523438
aaaabhic-1,5,1438.1471862792969,990.3735778808592
aaaabhid-1,5,1459.2564880371094,991.419268798828
aaaabhie-1,5,1427.5247802734375,991.98154296875
aaaabhif-1,5,1417.9249267578125,998.6838012695312
aaaabhig-1,5,1434.547448730469,997.3138610839844
aaaabhih-1,5,1427.726593017578,1001.5989318847656
aaaabhii-1,5,1446.0196472167968,1000.4302856445312
aaaabhij-1,5,1447.3447631835936,1027.9773620605467
aaaabhik-1,3,1468.0419311523438,1025.4374267578123
aaaabhil-1,5,1456.8860961914063,1021.6557983398436
aaaabhim-1,5,1478.3070922851562,1022.0593200683594
aaaabhin-1,5,1452.5315063476562,1015.8115295410156
aaaabhio-1,5,1441.9473876953125,1017.6718383789064
aaaabhip-1,5,1427.900079345703,1022.344970703125
aaaabhja-1,3,1491.3232360839845,1023.7314086914064
aaaabhjb-1,5,1453.8462463378903,1011.043975830078
aaaabhjc-1,5,1436.8203063964845,1011.2284606933594
aaaabhjd-1,5,1410.3288818359374,1019.1124389648436
aaaabhje-1,5,1428.6515075683594,1009.1592834472656
aaaabhjf-1,5,1455.6069458007812,1004.7828002929688
aaaabhjg-1,3,1484.66279296875,1009.1067810058594
aaaabhjh-1,3,1491.8133972167968,1013.0415588378906
aaaabhji-1,5,1465.7007995605468,1003.4379699707032
aaaabhjj-1,5,1474.8839538574218,1004.3181640625
aaaabhjk-1,5,1439.1817749023437,1004.4572021484374
aaaabhjl-1,5,1412.3020812988282,1010.1726013183594
aaaabhjm-1,0,1188.4546020507812,1141.608416748047
aaaabhjn-1,0,1181.10654296875,1143.8069824218749
aaaabhjo-1,0,1262.226965332031,1144.3990356445313
aaaabhjp-1,0,1170.8527954101562,1144.112347412109
aaaabhka-1,0,1205.2918029785155,1143.2323608398438
aaaabhkb-1,0,1192.728778076172,1146.2957641601563
aaaabhkc-1,0,1257.4260009765624,1149.0465393066406
aaaabhkd-1,0,1218.8977172851562,1149.2231384277345
aaaabhke-1,0,1201.0520751953125,1149.8409240722656
aaaabhkf-1,0,1169.9558959960937,1151.09091796875
aaaabhkg-1,0,1243.4148010253905,1147.6977661132812
aaaabhkh-1,0,1187.5931884765623,1153.54794921875
aaaabhki-1,0,1252.3962463378905,1156.593194580078
aaaabhkj-1,0,1176.0627807617186,1156.113928222656
aaaabhkk-1,0,1234.3042785644532,1152.9688659667968
