ID,x,y,label_3PCs_k6,label_10PCs_k6
aaaafkea-1,2859.0677612304685,2185.848876953125,4,4
aaaafkeb-1,2780.1895874023435,2182.9529418945312,5,0
aaaafkec-1,2761.171667480469,2183.378979492187,5,1
aaaafked-1,2823.2604736328126,2190.1582275390624,4,4
aaaafkef-1,2921.1715087890625,2151.6585815429685,2,3
aaaafkeg-1,2918.6563720703125,2133.6747314453123,2,3
aaaafkeh-1,2904.6805541992185,2150.9845581054688,2,3
aaaafkei-1,2908.1394897460937,2140.4790893554687,2,3
aaaafkej-1,2926.3937377929688,2108.492443847656,4,4
aaaafkek-1,2909.8612792968747,2116.031005859375,5,0
aaaafkel-1,2938.8837158203123,2142.1932006835937,5,3
aaaafkem-1,2939.556494140625,2124.568151855469,4,3
aaaafken-1,2951.9381469726563,2127.66123046875,2,3
aaaafkeo-1,2944.9939208984374,2110.399133300781,2,3
aaaafkep-1,2740.1513916015624,2075.6840209960938,3,4
aaaafkfa-1,2733.9191650390626,2102.2280517578124,1,0
aaaafkfb-1,2739.0368041992188,2087.0552612304687,4,4
aaaafkfc-1,2744.0158203124997,2100.201416015625,1,0
aaaafkfe-1,2744.0755859375,2091.5451538085936,5,1
aaaafkff-1,2750.177490234375,2083.251220703125,2,1
aaaafkfg-1,2748.1502319335937,2063.5130004882812,4,0
aaaafkfh-1,2752.479296875,2090.8036865234376,4,4
aaaafkfi-1,2751.782238769531,2075.6707397460937,5,0
aaaafkfj-1,2751.0644287109376,2029.1880249023436,3,4
aaaafkfk-1,2753.4407348632812,2100.391711425781,4,4
aaaafkfl-1,2758.2466796875,2094.8104736328123,3,4
aaaafkfm-1,2756.3879272460936,2070.521557617187,1,0
aaaafkfn-1,2762.469494628906,2083.365979003906,2,1
aaaafkfo-1,2760.9126831054687,2021.9586669921875,3,4
aaaafkfp-1,2762.98974609375,2062.877160644531,4,0
aaaafkga-1,2764.914074707031,2077.0106933593747,4,4
aaaafkgb-1,2764.1838134765626,2102.8088989257812,3,4
aaaafkgc-1,2771.588732910156,2091.2760009765625,1,0
aaaafkgd-1,2768.9098632812497,2032.644677734375,2,1
aaaafkge-1,2776.4392944335937,2100.292932128906,1,0
aaaafkgf-1,2770.0192626953126,2072.28173828125,4,4
aaaafkgg-1,2771.3210327148436,2019.4028564453124,4,4
aaaafkgh-1,2775.8457885742187,2082.5794799804685,4,4
aaaafkgi-1,2774.3914916992185,2063.3216674804685,1,0
aaaafkgj-1,2772.2420043945312,2044.1883666992187,4,4
aaaafkgk-1,2778.3324951171876,2030.4866821289063,4,4
aaaafkgl-1,2783.4806396484373,2073.0669921875,3,4
aaaafkgm-1,2783.5387451171873,2080.425012207031,4,4
aaaafkgn-1,2780.3763549804685,2040.414001464844,4,4
aaaafkgo-1,2786.4118530273436,2024.144677734375,4,4
aaaafkgp-1,2784.5597412109373,2041.953381347656,4,4
aaaafkha-1,2792.144787597656,2037.6705932617188,3,4
aaaafkhb-1,2786.073803710937,2062.4432373046875,4,4
aaaafkhc-1,2789.384777832031,2053.79921875,3,4
aaaafkhd-1,2788.5779418945312,2095.7710815429687,3,4
aaaafkhe-1,2798.8408203125,2085.8308959960937,3,4
aaaafkhf-1,2803.283190917969,2107.825061035156,3,4
aaaafkhg-1,2798.4755859375,2067.7389282226563,4,4
aaaafkhh-1,2802.3412597656247,2048.2125854492188,3,4
aaaafkhj-1,2806.3333129882812,2036.262158203125,3,4
aaaafkhk-1,2807.0442749023437,2075.8695434570313,4,4
aaaafkhl-1,2808.908837890625,2053.243896484375,3,4
aaaafkhm-1,2809.7864379882812,2099.905908203125,3,4
aaaafkhn-1,2812.7143310546876,2065.2769165039062,4,4
aaaafkho-1,2821.587451171875,2065.585498046875,3,4
aaaafkia-1,2828.598291015625,2098.908984375,3,4
aaaafkic-1,2824.2775268554688,2108.060595703125,3,4
aaaafkid-1,2828.89794921875,2059.289978027344,3,4
aaaafkie-1,2831.2418823242188,2047.0587768554688,3,4
aaaafkif-1,2836.309094238281,2033.8484985351563,3,4
aaaafkig-1,2833.663427734375,2053.5149169921874,4,4
aaaafkih-1,2838.7538818359376,2061.664001464844,4,0
aaaafkii-1,2844.3017089843747,2044.430749511719,3,4
aaaafkij-1,2843.054309082031,2078.581823730469,3,4
aaaafkik-1,2840.7668212890626,2106.758618164062,2,1
aaaafkil-1,2830.9212646484375,2024.7263549804688,3,4
aaaafkim-1,2849.845178222656,2025.8851440429687,4,4
aaaafkin-1,2849.8758911132813,2052.472131347656,4,0
aaaafkio-1,2872.310620117187,2060.7291259765625,2,1
aaaafkip-1,2863.948205566406,2065.9984619140623,4,4
aaaafkja-1,2856.116418457031,2098.033459472656,4,1
aaaafkjb-1,2864.268615722656,2043.1955932617184,5,0
aaaafkjc-1,2855.7648803710936,2073.182165527344,3,4
aaaafkjd-1,2870.9212768554685,2027.694091796875,2,1
aaaafkje-1,2875.128735351562,2048.743212890625,1,0
aaaafkjf-1,2858.035144042969,2056.390100097656,4,4
aaaafkjg-1,2814.2225830078123,1915.4656616210937,4,0
aaaafkjh-1,2815.878173828125,1904.9981689453125,4,4
aaaafkji-1,2818.6276000976563,1917.814990234375,1,0
aaaafkjj-1,2827.645568847656,1914.29130859375,1,0
aaaafkjk-1,2826.0310668945312,1905.69833984375,1,0
aaaafkjl-1,2828.78173828125,1921.284716796875,5,0
aaaafkjm-1,2813.3925048828123,1897.8640625,5,0
aaaafkjn-1,2805.548681640625,1907.5097778320312,4,4
aaaafkjo-1,2819.5186889648435,1894.7618530273437,5,0
aaaafkjp-1,2824.8816162109374,1927.3737548828124,2,1
aaaafkka-1,2831.43466796875,1895.2266967773437,4,4
aaaafkkb-1,2834.4291748046876,1905.458447265625,3,4
aaaafkkc-1,2804.2838500976563,1895.28583984375,1,0
aaaafkkd-1,2811.412353515625,1929.913171386719,3,4
aaaafkke-1,2797.4224243164062,1906.2484741210935,1,0
aaaafkkf-1,2794.3380615234373,1911.16357421875,5,0
aaaafkkg-1,2799.949182128906,1921.945251464844,4,4
aaaafkkh-1,2822.0477294921875,1886.9383666992187,5,1
aaaafkki-1,2813.6838623046874,1886.3571044921875,5,0
aaaafkkj-1,2841.5307006835938,1906.4404296875,4,0
aaaafkkk-1,2808.5328125,1887.9630981445312,5,0
aaaafkkl-1,2802.5481567382812,1890.110302734375,5,1
aaaafkkm-1,2796.0422119140626,1895.2928955078123,1,0
aaaafkkn-1,2792.261828613281,1900.0660522460937,1,0
aaaafkko-1,2790.4873291015624,1917.312585449219,4,4
aaaafkkp-1,2822.164978027344,1937.723376464844,5,0
aaaafkla-1,2785.364294433594,1910.7574584960937,1,0
aaaafklb-1,2803.039978027344,1883.0093994140625,5,0
aaaafklc-1,2785.576171875,1904.1629028320312,1,0
aaaafkld-1,2782.0958618164063,1924.7534057617188,3,4
aaaafkle-1,2795.661413574219,1884.573681640625,1,0
aaaafklf-1,2826.2199096679688,1879.6585815429687,5,0
aaaafklg-1,2814.0053100585938,1875.6401733398436,1,0
aaaafklh-1,2849.7582275390623,1914.350244140625,4,0
aaaafkli-1,2789.2621337890623,1887.7383544921877,1,0
aaaafklj-1,2844.663830566406,1928.0490234375,4,0
aaaafklk-1,2781.312890625,1897.2610107421872,4,0
aaaafkll-1,2835.7276245117187,1940.90361328125,4,0
aaaafklm-1,2784.3868774414063,1889.9332885742188,5,1
aaaafkln-1,2825.7191650390623,1946.6940307617188,4,4
aaaafklo-1,2840.796911621094,1882.388916015625,1,0
aaaafklp-1,2816.4623413085938,1947.8546875,3,4
aaaafkma-1,2802.2445556640623,1874.2755249023437,2,3
aaaafkmb-1,2807.652099609375,1948.8437255859376,3,4
aaaafkmc-1,2847.8282958984373,1889.5983520507812,1,0
aaaafkme-1,2790.160693359375,1877.1890991210937,5,0
aaaafkmf-1,2856.5376831054687,1899.7338134765623,3,4
aaaafkmg-1,2823.774914550781,1868.0721435546875,1,0
aaaafkmi-1,2861.1852905273436,1918.9370483398436,4,4
aaaafkmj-1,2836.707946777344,1872.459521484375,2,1
aaaafkmk-1,2809.2514526367186,1867.2520263671877,1,0
aaaafkml-1,2775.124035644531,1892.11494140625,1,0
aaaafkmm-1,2808.3813232421876,1956.228515625,4,4
aaaafkmn-1,2827.026123046875,1956.2258178710936,3,4
aaaafkmo-1,2855.9265380859374,1883.0407348632812,4,4
aaaafkmp-1,2779.2858398437497,1882.9255615234376,1,0
aaaafkna-1,2796.8920043945313,1866.775146484375,5,5
aaaafknb-1,2816.430383300781,1960.04521484375,4,4
aaaafknc-1,2866.9178100585937,1910.0386108398436,1,0
aaaafknd-1,2837.936047363281,1955.488916015625,4,4
aaaafkne-1,2813.6166259765623,1860.8481811523436,1,0
aaaafknf-1,2851.7282104492188,1944.2388671875,4,0
aaaafkng-1,2781.637243652344,1872.0691772460937,1,0
aaaafknh-1,2845.8543701171875,1950.6599365234376,1,0
aaaafkni-1,2858.6705688476563,1939.412170410156,4,4
aaaafknj-1,2803.617712402344,1856.017333984375,1,0
aaaafknk-1,2825.883312988281,1859.2880493164064,4,4
aaaafknl-1,2776.394055175781,1875.9263427734377,1,0
aaaafknm-1,2769.2414794921874,1884.9839477539065,2,1
aaaafknn-1,2793.0157470703125,1860.8156005859375,5,0
aaaafkno-1,2835.6732543945313,1861.2912353515624,4,4
aaaafknp-1,2848.7704345703123,1866.2418212890625,4,0
aaaafkoa-1,2864.882873535156,1934.3040771484375,4,4
aaaafkob-1,2865.343359375,1882.48603515625,4,4
aaaafkoc-1,2814.765869140625,1852.8045166015625,5,0
aaaafkod-1,2828.9496215820313,1853.9888305664065,3,4
aaaafkoe-1,2765.840441894531,1890.7820434570312,5,0
aaaafkog-1,2770.891882324219,1875.0746826171871,1,0
aaaafkoh-1,2786.4832397460937,1859.57919921875,1,5
aaaafkoi-1,2848.303723144531,1962.8660278320312,4,4
aaaafkoj-1,2763.973388671875,1878.0040283203125,1,0
aaaafkok-1,2868.5746459960938,1874.395263671875,4,5
aaaafkol-1,2844.29091796875,1848.663671875,2,1
aaaafkom-1,2772.8199462890625,1865.81640625,1,0
aaaafkon-1,2765.713854980469,1857.8146606445312,1,0
aaaafkoo-1,2779.300158691406,1857.7654785156249,5,3
aaaafkop-1,2855.650744628906,1957.7006591796871,4,4
aaaafkpa-1,2854.0881225585936,1850.221728515625,4,1
aaaafkpb-1,2864.877062988281,1953.5338745117188,5,1
aaaafkpc-1,2874.9637573242185,1900.4572265625,1,0
aaaafkpd-1,2866.2161865234375,1863.361242675781,1,0
aaaafkpe-1,2865.815881347656,1853.7275634765624,2,3
aaaafkpf-1,2880.868933105469,1856.4313354492188,2,3
aaaafkpg-1,2880.831994628906,1867.3005859375,1,0
aaaafkpi-1,2733.4271362304685,2515.220764160156,5,0
aaaafkpj-1,2729.9130004882813,2496.7077392578126,4,0
aaaafkpk-1,2734.7816162109375,2480.5942626953124,2,1
aaaafkpl-1,2746.762548828125,2469.837902832031,4,4
aaaafkpm-1,2748.720495605469,2497.925048828125,4,0
aaaafkpn-1,2764.923828125,2481.039807128906,3,4
aaaafkpo-1,2765.5154663085937,2504.2423583984373,5,1
aaaafkpp-1,2780.5353149414063,2496.1258544921875,5,1
aaaaflaa-1,2781.3977661132812,2481.4162475585936,5,1
aaaaflad-1,2795.6128540039062,2473.3800537109373,5,1
aaaaflae-1,2800.883642578125,2485.5504516601563,1,0
aaaaflaf-1,2808.7772705078123,2517.908557128906,4,4
aaaaflag-1,2813.7039916992185,2485.739501953125,2,1
aaaaflah-1,2820.293981933594,2522.5213012695312,4,4
aaaaflai-1,2818.889904785156,2507.6583374023435,2,1
aaaaflaj-1,2819.719775390625,2474.9711059570313,4,4
aaaaflak-1,2825.200158691406,2463.0422607421874,4,4
aaaaflal-1,2830.67431640625,2496.2084472656247,2,1
aaaaflam-1,2842.4591430664063,2500.7823852539063,2,1
aaaaflan-1,2841.722863769531,2480.4647705078123,2,1
aaaaflao-1,2843.3029174804688,2520.3211791992185,4,4
aaaaflap-1,2859.4632934570313,2477.839855957031,3,4
aaaaflbb-1,2859.075231933594,2503.1854614257813,2,1
aaaaflbc-1,2872.3548217773437,2493.886096191406,2,1
aaaaflbd-1,2882.306628417969,2470.5337158203124,2,3
aaaaflbe-1,2887.143701171875,2487.095642089844,2,3
aaaaflbf-1,2891.269604492187,2505.9467163085938,2,1
aaaaflbg-1,2896.3650390625,2475.8354248046876,2,3
aaaaflbi-1,2898.478625488281,2462.082067871094,2,3
aaaaflbj-1,2909.61474609375,2474.9080200195312,2,3
aaaaflbk-1,2903.514501953125,2485.5954833984374,2,3
aaaaflbl-1,2915.533203125,2488.81328125,2,1
aaaaflbm-1,2925.734033203125,2469.9821289062497,3,4
aaaaflbn-1,2918.4191772460936,2511.095068359375,2,1
aaaaflbp-1,2930.573803710937,2503.3763793945313,2,1
aaaaflca-1,2934.93212890625,2492.031494140625,2,1
aaaaflcb-1,2704.419641113281,2335.3052734375,2,1
aaaaflcc-1,2626.7087646484374,2342.8259887695312,4,1
aaaaflcd-1,2664.8803222656247,2335.614270019531,2,1
aaaaflce-1,2613.276647949219,2345.6324829101563,4,1
aaaaflcf-1,2689.245190429687,2336.2239624023437,4,4
aaaaflcg-1,2697.3077392578125,2345.671496582031,4,4
aaaaflch-1,2601.4362060546873,2346.136962890625,4,4
aaaaflci-1,2648.513256835937,2346.1720336914063,4,4
aaaaflcj-1,2683.7054565429685,2345.2919433593747,4,0
aaaaflck-1,2661.565197753906,2352.3463623046873,3,4
aaaaflcl-1,2712.5062622070313,2348.9181396484373,2,1
aaaaflcm-1,2740.4253173828124,2348.685302734375,5,5
aaaaflcn-1,2669.6171630859376,2356.523937988281,4,4
aaaaflco-1,2695.5434082031247,2354.8849487304688,1,0
aaaaflcp-1,2727.412390136719,2352.321875,5,0
aaaaflda-1,2716.994909667969,2356.2419189453126,5,1
aaaafldb-1,2686.2994506835935,2360.9559326171875,4,4
aaaafldc-1,2711.8500854492186,2362.569189453125,1,0
aaaafldd-1,2695.315966796875,2360.953857421875,1,0
aaaaflde-1,2704.869128417969,2362.757824707031,5,1
aaaafldf-1,2726.1016967773435,2364.1345092773436,5,5
aaaafldg-1,2698.080126953125,2366.232946777344,5,0
aaaafldi-1,2670.194482421875,2369.664697265625,4,0
aaaafldj-1,2713.6314331054687,2371.8832885742186,5,1
aaaafldk-1,2608.86083984375,2371.23271484375,5,5
aaaafldl-1,2684.8366455078126,2372.148498535156,4,0
aaaafldm-1,2737.5737915039062,2375.9880249023436,2,3
aaaafldn-1,2692.6956176757812,2373.8717407226563,5,0
aaaafldo-1,2725.1350708007812,2380.414831542969,4,3
aaaafldp-1,2685.9726074218747,2380.4986694335935,4,0
aaaaflea-1,2704.2428344726563,2381.9527587890625,1,0
aaaafleb-1,2653.730090332031,2384.1306762695312,4,0
aaaaflec-1,2610.9877075195313,2390.712158203125,4,4
aaaafled-1,2669.108740234375,2389.9293945312497,5,1
aaaaflee-1,2595.117236328125,2387.07724609375,5,0
aaaaflef-1,2628.631848144531,2390.0171752929687,2,1
aaaafleg-1,2639.601330566406,2397.580432128906,5,0
aaaafleh-1,2600.5745849609375,2399.1083984375,1,0
aaaaflei-1,2700.8139892578124,2401.368908691406,4,4
aaaaflej-1,2721.9280639648437,2396.6781372070313,4,4
aaaaflek-1,2679.761962890625,2404.382092285156,1,0
aaaaflel-1,2733.235180664062,2404.0689453125,3,4
aaaaflem-1,2692.7543457031247,2430.4882568359376,2,3
aaaaflen-1,2653.3135986328125,2403.200476074219,3,4
aaaafleo-1,2604.731201171875,2409.1822265625,1,0
aaaaflep-1,2659.2359985351563,2421.8305419921876,4,4
aaaaflfa-1,2627.5106201171875,2410.9152221679688,2,1
aaaaflfb-1,2612.4704345703126,2414.88818359375,1,0
aaaaflfc-1,2715.156286621094,2415.434582519531,4,4
aaaaflfd-1,2647.2204101562497,2418.876293945312,1,0
aaaaflfe-1,2641.1745361328126,2422.5890258789063,5,1
aaaaflff-1,2632.6361450195313,2422.6641479492187,4,5
aaaaflfg-1,2732.7302856445312,2423.483850097656,1,0
aaaaflfh-1,2615.80361328125,2424.2900634765624,4,5
aaaaflfi-1,2683.2885498046876,2421.1193725585936,2,3
aaaaflfj-1,2711.45849609375,2428.077087402344,2,3
aaaaflfk-1,2619.2135742187497,2432.437487792969,3,4
aaaaflfl-1,2603.370703125,2432.2355712890626,4,4
aaaaflfm-1,2702.858471679687,2432.9776611328125,2,1
aaaaflfn-1,2672.2761108398436,2436.9495849609375,2,3
aaaaflfo-1,2635.7232055664062,2434.9127807617188,3,4
aaaaflfp-1,2721.858337402344,2438.853369140625,2,3
aaaaflga-1,2638.655871582031,2442.9425415039063,4,0
aaaaflgb-1,2617.7073974609375,2441.28134765625,3,4
aaaaflgc-1,2691.20458984375,2443.951916503906,5,0
aaaaflgd-1,2601.4127563476563,2449.066857910156,4,0
aaaaflge-1,2620.444372558594,2448.0479370117187,3,4
aaaaflgf-1,2653.8166259765626,2446.1053466796875,4,4
aaaaflgg-1,2624.149426269531,2455.9581665039063,1,0
aaaaflgh-1,2645.5727050781247,2452.680603027344,4,4
aaaaflgi-1,2660.2613525390625,2458.033984375,1,0
aaaaflgj-1,2640.303369140625,2462.1385131835937,4,0
aaaaflgk-1,2665.726171875,2406.890173339844,1,0
aaaaflgl-1,2676.3046875,2382.456408691406,4,4
aaaaflgm-1,2687.7911010742187,2391.163098144531,1,0
aaaaflgn-1,2673.9703002929687,2455.320251464844,5,1
aaaaflgp-1,2704.504931640625,2456.847595214844,1,0
aaaaflha-1,2690.3682861328125,2460.351147460937,1,0
aaaaflhb-1,2747.0030639648435,2384.2850708007813,2,3
aaaaflhc-1,2747.2823852539063,2356.570629882812,5,1
aaaaflhd-1,2750.7846923828124,2364.32646484375,5,0
aaaaflhe-1,2746.586572265625,2417.053234863281,1,0
aaaaflhg-1,2752.965930175781,2330.592297363281,2,1
aaaaflhh-1,2758.0030517578125,2375.8767944335937,2,3
aaaaflhi-1,2759.9439819335935,2416.7861572265624,1,5
aaaaflhj-1,2757.0509521484373,2319.0486083984374,2,3
aaaaflhk-1,2762.8834960937497,2364.713488769531,2,3
aaaaflhl-1,2762.824560546875,2384.8536743164063,5,1
aaaaflhm-1,2767.5201049804687,2351.2135131835935,2,1
aaaaflhn-1,2767.8172729492185,2317.1983642578125,2,3
aaaaflho-1,2771.8331909179688,2377.2709106445313,1,0
aaaaflhp-1,2766.9463134765624,2304.1937377929685,2,1
aaaaflia-1,2768.1378906249997,2399.731787109375,1,5
aaaaflib-1,2769.9503662109373,2331.426525878906,2,3
aaaaflic-1,2774.296240234375,2389.4660034179688,1,0
aaaaflid-1,2781.8254638671874,2376.7489990234376,5,0
aaaaflie-1,2779.7303466796875,2367.414978027344,2,1
aaaaflif-1,2782.5229370117186,2328.7696533203125,5,0
aaaaflig-1,2782.35048828125,2348.1391113281247,2,1
aaaaflih-1,2777.730480957031,2419.951452636719,2,1
aaaaflii-1,2783.3436767578123,2312.5150634765623,4,3
aaaaflij-1,2790.3385375976563,2392.5812866210936,1,0
aaaaflik-1,2783.9176757812497,2361.4913330078125,2,1
aaaaflil-1,2785.967761230469,2298.7654418945312,2,3
aaaaflim-1,2788.49638671875,2422.2289794921876,1,0
aaaaflin-1,2791.91796875,2308.0461303710936,4,3
aaaaflio-1,2791.830395507812,2352.28203125,5,1
aaaaflip-1,2791.850109863281,2314.5099487304688,4,3
aaaaflja-1,2796.7892822265626,2413.941687011719,1,0
aaaafljb-1,2794.9838623046876,2361.098913574219,5,1
aaaafljc-1,2793.7078247070312,2327.330090332031,4,4
aaaafljd-1,2798.6588256835935,2308.4945800781247,2,3
aaaaflje-1,2803.720849609375,2328.7858398437497,4,4
aaaafljf-1,2801.0838989257813,2374.9012451171875,1,0
aaaafljg-1,2803.157434082031,2422.3644897460936,4,1
aaaafljh-1,2811.537072753906,2364.9139526367185,4,0
aaaaflji-1,2803.898486328125,2346.4866333007812,4,1
aaaafljj-1,2806.406982421875,2317.237377929687,2,1
aaaafljk-1,2813.878515625,2309.9420288085935,4,4
aaaafljn-1,2832.105578613281,2312.766162109375,5,1
aaaafljo-1,2817.6302612304685,2425.630847167969,4,4
aaaafljp-1,2812.403259277344,2437.046911621094,2,1
aaaaflkb-1,2798.34775390625,2440.1993408203125,2,1
aaaaflkd-1,2840.116247558594,2393.0465454101563,4,0
aaaaflkf-1,2887.0204345703123,2337.9459594726563,2,3
aaaaflkg-1,2881.8224853515626,2358.3254150390626,2,1
aaaaflkh-1,2891.8023071289062,2321.5851196289063,2,3
aaaaflkj-1,2871.4614501953124,2369.942150878906,5,0
aaaaflkk-1,2871.555871582031,2342.8347045898436,2,3
aaaaflkm-1,2875.91025390625,2311.0404296875,2,1
aaaaflko-1,2862.598706054687,2327.451696777344,2,3
aaaaflkp-1,2862.951696777344,2433.915026855469,2,3
aaaaflla-1,2847.5302978515624,2433.1478271484375,2,3
aaaafllb-1,2856.9357055664063,2453.942321777344,5,0
aaaafllc-1,2841.667248535156,2458.410217285156,5,0
aaaaflld-1,2847.7728881835938,2315.564978027344,2,1
aaaaflle-1,3164.025183105469,1723.3850646972655,1,0
aaaafllf-1,3184.5150390625,1725.6169372558593,4,0
aaaafllh-1,3212.305224609375,1730.2411987304688,3,4
aaaaflli-1,3190.8723999023437,1737.4347595214842,1,0
aaaafllj-1,3230.4704467773436,1739.2492065429688,2,1
aaaafllk-1,3151.3397216796875,1742.1235595703124,3,4
aaaaflll-1,3202.0375732421876,1747.1583984375,3,4
aaaafllm-1,3176.674743652344,1749.9188232421875,3,4
aaaaflln-1,3211.1132324218747,1754.2151000976562,4,0
aaaafllo-1,3163.725732421875,1758.1747802734374,4,4
aaaafllp-1,3225.529406738281,1755.416015625,4,0
aaaaflma-1,3148.7708374023437,1761.6353759765625,3,4
aaaaflmb-1,3189.064282226562,1762.6096801757812,3,4
aaaaflmc-1,3174.39638671875,1765.2758911132812,4,4
aaaaflmd-1,3211.6125244140626,1766.52744140625,3,4
aaaaflme-1,3198.932666015625,1765.764807128906,3,4
aaaaflmf-1,3172.4938476562497,1772.87255859375,3,4
aaaaflmg-1,3225.6481079101563,1771.9416259765624,4,4
aaaaflmh-1,3204.4647216796875,1776.7083496093749,3,4
aaaaflmi-1,3190.890869140625,1780.9992309570312,3,4
aaaaflmj-1,3232.145336914062,1783.07421875,4,4
aaaaflmk-1,3179.655969238281,1784.1236450195313,4,4
aaaaflml-1,3168.648303222656,1783.2968872070312,3,4
aaaaflmm-1,3218.364794921875,1792.7784545898437,4,4
aaaaflmn-1,3146.0158081054688,1785.5845825195313,3,4
aaaaflmo-1,3204.699426269531,1788.7604614257812,4,4
aaaaflmp-1,3265.2164794921873,1790.824865722656,2,1
aaaaflna-1,3239.056359863281,1795.9393920898438,2,1
aaaaflnb-1,3204.3142700195312,1800.5629272460938,1,0
aaaaflnc-1,3163.9737182617187,1792.2828979492188,3,4
aaaaflnd-1,3155.1381591796876,1789.455651855469,4,4
aaaaflne-1,3185.565087890625,1796.4604736328124,4,4
aaaaflnf-1,3195.265588378906,1803.1291137695312,4,4
aaaaflng-1,3178.5984497070312,1796.5304077148437,3,4
aaaaflnh-1,3171.690747070312,1799.63427734375,4,4
aaaaflni-1,3140.679443359375,1802.5223266601563,3,4
aaaaflnj-1,3160.4863525390624,1802.3405395507812,4,4
aaaaflnk-1,3152.8743286132812,1806.7401611328123,1,0
aaaaflnl-1,3178.530798339844,1808.551806640625,4,4
aaaaflnm-1,3187.8870239257812,1811.0026123046875,1,0
aaaaflnn-1,3166.22177734375,1815.3630126953124,3,4
aaaaflnp-1,3177.090612792969,1822.9615478515625,3,4
aaaafloa-1,3190.7306640624997,1824.2921630859375,3,4
aaaaflob-1,3233.6303466796876,1829.644921875,2,1
aaaafloc-1,3204.794055175781,1827.0214599609376,3,4
aaaaflod-1,3173.953332519531,1834.3867431640624,3,4
aaaafloe-1,3217.1068115234375,1829.3259643554688,3,4
aaaaflof-1,3163.6813232421873,1837.0189208984375,3,4
aaaaflog-1,3156.388671875,1841.804736328125,3,4
aaaafloh-1,3198.6296875,1840.9729980468749,3,4
aaaafloi-1,3187.4367065429688,1838.975,3,4
aaaafloj-1,3254.187646484375,1829.0703002929688,2,1
aaaaflol-1,3245.268664550781,1761.95537109375,4,4
aaaaflom-1,3268.4357299804688,1771.4525024414063,2,1
aaaaflon-1,3251.3915283203123,1794.6843139648438,1,0
aaaafloo-1,3249.597729492187,1814.050244140625,5,0
aaaaflpa-1,2887.187487792969,1809.5250732421875,2,3
aaaaflpb-1,2893.113623046875,1851.4406982421872,2,3
aaaaflpc-1,2889.1039306640623,1833.2528564453123,2,3
aaaaflpd-1,2889.1966918945313,1798.6029052734375,2,3
aaaaflpe-1,2894.5602416992188,1786.783837890625,5,1
aaaaflpf-1,2903.255725097656,1808.5779541015625,2,3
aaaaflpg-1,2904.3802734375,1823.1676147460937,5,0
aaaaflph-1,2908.734240722656,1784.21142578125,2,1
aaaaflpj-1,2911.934191894531,1842.0973388671875,5,1
aaaaflpk-1,2925.4673706054687,1718.380419921875,2,1
aaaaflpl-1,2921.600659179687,1825.680261230469,2,1
aaaaflpn-1,2934.3201538085937,1831.395556640625,1,0
aaaaflpp-1,2937.5721923828123,1807.8138671875,4,4
aaaafmaa-1,2948.7601928710938,1818.6916259765624,4,4
aaaafmab-1,2947.0826049804687,1799.3923095703124,5,1
aaaafmad-1,2964.3021606445313,1805.5234741210936,2,1
aaaafmae-1,2963.453405761719,1848.087805175781,2,1
aaaafmag-1,2961.5875976562497,1834.2456298828124,4,4
aaaafmah-1,2975.003942871094,1854.7385986328125,1,0
aaaafmai-1,2975.781311035156,1826.26650390625,5,0
aaaafmaj-1,2985.229052734375,1840.9005737304688,2,1
aaaafman-1,2988.198449707031,1853.2166503906249,4,4
aaaafmao-1,2996.959094238281,1851.1337768554688,4,4
aaaafmap-1,2997.7321044921873,1841.074475097656,1,0
aaaafmba-1,3001.6343017578124,1857.0082397460935,1,0
aaaafmbd-1,2947.8290527343747,1856.499609375,2,1
aaaafmbf-1,2994.361779785156,1863.6063232421875,5,1
aaaafmbg-1,2957.2263671875,1864.935485839844,5,0
aaaafmbh-1,2975.9153686523437,1866.0560913085935,1,0
aaaafmbi-1,2967.8961914062497,1867.0330932617187,2,1
aaaafmbj-1,2988.228125,1869.4749755859375,2,1
aaaafmbk-1,2962.6864135742185,1870.914123535156,4,4
aaaafmbl-1,2939.4757690429688,1879.1561767578123,2,1
aaaafmbm-1,2961.6220458984376,1881.6177734375,2,1
aaaafmbo-1,2982.0104248046873,1883.1855834960936,5,1
aaaafmbp-1,2999.606005859375,1887.5075927734376,5,1
aaaafmca-1,2973.8385131835935,1892.2575073242188,4,1
aaaafmcb-1,2981.681298828125,1903.1315307617188,4,4
aaaafmcc-1,2693.541259765625,2190.762939453125,2,3
aaaafmcd-1,2698.6808959960936,2130.494702148437,1,0
aaaafmce-1,2695.116955566406,2141.708850097656,1,0
aaaafmcf-1,2698.4872802734376,2117.9086425781247,3,4
aaaafmcg-1,2698.8726440429687,2179.9366455078125,1,0
aaaafmch-1,2698.958349609375,2200.32626953125,2,3
aaaafmci-1,2700.421984863281,2152.8937377929688,4,4
aaaafmcj-1,2700.620166015625,2186.343603515625,2,3
aaaafmck-1,2699.420703125,2167.649206542969,2,1
aaaafmcl-1,2709.7574584960935,2199.0406860351563,2,3
aaaafmcm-1,2706.6677001953126,2174.0098876953125,5,5
aaaafmcn-1,2709.3754150390623,2121.844873046875,4,4
aaaafmco-1,2705.76416015625,2140.8026123046875,1,0
aaaafmcp-1,2708.4152221679688,2113.544506835937,1,0
aaaafmda-1,2709.719689941406,2187.620263671875,2,1
aaaafmdb-1,2710.2814453124997,2145.32529296875,4,4
