"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"B4galnt1",0.0143354864600506,-0.033728939530976,-0.0210377755113767,-0.00303262401146213,-0.0479334964264279,0.0166178162060988,0.00529754051501933,-0.0108830007169862,-0.0313787814480608,-0.0166222528713127,0.0519460627029566,0.045063768222359,0.020254828624481,0.0346889935735399,-0.0542250024765898
"Ctse",0.0135292492058337,0.0243436111989884,0.0301526633109077,0.022210123020837,0.00433343868235086,-0.0104428309950732,0.00183772798894854,0.00257629529775776,0.00198806525332985,0.00383193549418661,-0.00866881593914839,-0.0315813694355969,-0.0146489763597016,0.0181445222435161,0.0351164018155696
"Gsdmc2",0.013117645193506,0.00441450623747287,0.0180615036740097,0.0281953202040341,-0.0122024810182561,0.0298680784935614,0.00946042955926721,0.020074443655391,0.00420970263944031,0.0113398472904099,0.0124269749121094,-0.0612390337813934,-0.00638106115188825,-0.00940447850509576,0.00415453708274774
"AI661453",0.018502668110272,-0.000150770733567104,0.0108645642492823,-0.0413062776493032,-0.0140540740872304,-0.0188177354347843,-0.00392013740836884,-0.0179109263405225,-0.00135224152040959,0.0178190443528838,0.0168379046318481,0.0134467788000734,0.008720591952678,-0.00661222165598636,-0.0175219968367733
"Smpd3",0.0194077938748096,0.0224317149752964,0.0210307550096256,-0.0028138615835344,-0.0237718463632585,0.00319985882205707,0.0496275146363348,-0.0640896328555805,0.0484178487214032,0.0162936194970253,-0.000919481103721375,-0.0243049231473004,0.0366981332879485,0.0132202519661066,-0.0188759568882037
"Sertad1",0.0209934192514102,-0.00233458816892892,0.00614041182432364,-0.00627883728625941,0.00977987374279,0.0095203438141054,0.00694617453949167,0.00316828351381283,-0.00986037092372546,0.00499681541274869,0.0125278059769311,0.0122439161282554,-0.00817083375636172,0.00895905915859588,0.00834195326035151
"Prss22",0.00371218232726016,0.0070457983491372,0.0121629861490511,-0.0441779123782716,-0.0112597890546597,-0.00018624305721316,-0.0221624141692034,-0.0155918109304669,-0.00725239931671538,0.0114902734189101,0.00157436484057442,0.00109305223086455,0.0199996108007258,-0.0293306829641877,-0.0226984046389076
"Ptprn",0.00310630207415329,0.0153008531010116,-0.0253403483044775,-0.00600159892397718,0.00156776616957731,0.0320880762006596,0.01607007545116,-0.0674935705898886,0.0563426595960593,-0.049181715592814,-0.0109580333761309,-0.0184352402346895,0.0216109646225406,0.00611489698458989,-0.00275029776217975
"Cda",0.0155959341268909,-0.0193993993548301,-0.0160341439376376,-0.0219923041852331,0.011205503014708,0.00261619573054861,-0.0140316220666015,-0.0226078427021172,-0.00649072229561622,-0.00331546119518157,-0.0290019010786749,0.0130527068661018,-0.0379975081729783,-0.0253819824898101,0.00882039643968958
"Blnk",0.020794284470244,-0.00494838337644969,0.0137224387404024,-0.0112099757595066,-0.0127204672481074,0.00796864264799084,0.0249874441303783,-0.00257555740378146,-0.00541839625270579,0.0131574684198337,-0.0180830692307848,-0.00263794172644072,0.00624575050374984,0.0115308928596676,-0.010731577439811
"Slc35g1",0.0197709985785711,-0.0114227531255616,0.00523631951132664,0.0199095108185036,-0.00191564668723016,0.0199352356503228,0.0104111402120487,0.0086101498540333,-0.00535387954981363,0.000395304025938107,-0.00700936586348425,-0.0410459864163971,-0.0290070199797788,0.00985176644962876,0.0158442339821549
"Car12",0.0107173899835505,-0.0287054536345455,-0.0209934244413067,-0.0232302321485438,-0.0304666026413523,0.0204048083281245,-0.0273985174419165,0.00235796413672696,-0.0217160024778321,-0.00846087950918612,-0.00200224597819215,-0.00490164328732199,-0.0146229412586472,0.0229136616219096,0.00949909878491748
"H3f3a",0.0339827815202777,0.0118756874885642,0.00712009814809452,-0.010420089833169,-0.0342583479230642,0.0121952151882088,-0.0081743043300257,-0.00759782548343808,-0.000898042681780561,-0.00187419986345362,-0.0326480149739807,0.0332092306811354,0.00344564707748125,0.00663903395173755,-0.00496558171363639
"Rab3c",0.0017853449168661,0.0148109434410969,-0.020566179756055,-0.0028342901591522,-0.000646037946598654,0.0312869846171343,0.0154544147092051,-0.0610287646477229,0.0521601684912287,-0.0515726556902925,-0.0125377898130474,-0.0165482894821524,0.0107014056935175,0.0170203756919029,-0.00454549049105202
"Fermt2",0.00604954552117844,0.0370999558510677,-0.0336068224952408,0.000928942149415937,0.00270782453388436,0.00989392086028574,0.014638650927119,0.0196230196902993,-0.000707532813886775,0.00036584671335826,0.00949807506519988,0.00617841908175776,0.00522335612410963,-0.0253984920194698,0.00174191641713646
"Casp8",0.0182872622831651,-0.00643311595439925,0.0129565807742355,-0.0211516242032975,-0.00292325976273801,-1.40865186736758e-06,0.0379043412086925,0.00192670183077595,-0.0209569243126593,-0.0110944928985238,-0.00536191102041041,0.0185543680891871,-0.00519077990558864,0.017220029376062,-0.00248998212115516
"Dusp1",0.0152752130759956,0.0168477753213218,-0.00196623805307795,-0.0311590579987694,0.0218675709173272,-0.019003248706064,-0.0152488114386377,0.0103999646965675,0.0373823430220025,0.00309408242122457,0.00624403172406137,0.045168674069113,-0.00741399186548453,-0.0152846672091397,-0.00316608339053484
"Map2k3",0.0189965332260803,-0.0029976418867983,0.0096251024876848,-0.00780836246756829,0.0167312927213607,-0.00106657793943902,0.0162471461800351,-0.00425752577976301,-0.0152686943403728,0.00488165857073453,0.0147774348465448,0.0138051244477301,-0.00940134509078666,0.0116362114850306,0.000699550387777745
"Pck1",0.0202703776815238,-0.00864094628930396,0.00780578379853647,0.06334716057818,-0.0113429455835539,-0.00938774084414288,-0.0279176790261501,-0.0269279181850824,0.0372102704594173,0.0105856077551427,0.0468736853495925,0.054065278698842,-0.0276151301149034,-0.048874047559992,0.0200276620414894
"Sdc3",0.00767219256143486,0.0505524519544811,-0.0357975692165725,-0.0146457690569611,-0.00630370495090071,-0.00793472028147308,0.00873495881270477,0.0170670350235599,0.0335461152338831,-0.0288879680877197,0.0205304400658661,0.000960027249687426,-0.00677569900540424,0.0133153284957846,0.00671382061786288
"R3hdm4",0.0347854258001616,-0.0070699518628827,0.0101667307895867,-0.00884877625631294,-0.0357658094823613,-0.0202257133161668,0.00273248717857185,-0.0215319778830091,0.00699751885873978,-0.0110042931228385,0.0206015799917881,-0.00724458994589137,-0.0352935210711698,-0.022783939405344,0.00211437863087222
"Nceh1",0.0142691619864939,-0.0346806191943938,-0.0353457000946167,-0.0084394256672796,-0.021827002100734,0.0016765622181275,-0.00226410630441983,0.0204862159023818,0.0451493399089635,-0.00423103013290578,0.00561374176354803,0.0206131279716955,-0.0205649046317096,-0.00107991103408678,-0.0021788138550558
"Sri",0.0348685054064807,-0.00469994219158997,0.00620630147080893,0.00971279834567452,-0.0341267377376811,-0.00757263481018135,0.0199196744399587,0.00823156419704264,-0.00410106562726437,-0.0185188155506826,0.00549435721526342,-0.0182528019153328,0.0238975662824812,0.00205783296837744,-0.0126720258525584
"Suclg2",0.0239783974330363,-0.0181060137502128,-0.00378778315771536,0.0270028382791763,-0.026246843515045,0.0251018633965407,-0.00850923434785724,-0.00866898100167013,-0.00808750676945069,0.0102555906914556,-0.00599439764546263,0.00204097944969392,-0.0138818675487692,-0.0141379586884586,0.00229533762373336
"Npc2",0.030227371745863,0.028916409587325,0.0228147355407551,0.02238325367322,-0.0205330042003209,-0.0160513428220406,-0.00101813217174598,-0.0035769374385437,0.0308034981377053,-0.00931134573806468,-0.0138754445795652,0.013271305235177,0.00126003096314279,0.00052927940906812,0.0226404940287569
"Pgm5",0.00327824788402299,0.0346033623444879,-0.0364522146259153,0.00391872159218095,0.00438386594193187,-0.00671733641783059,-0.00256248735824142,0.00382185066500478,-0.000769995905785257,0.0248375400061146,0.00636991183630017,-0.00463140518256672,-0.0174889158258636,0.00718317505386994,-0.00027057175698057
"Myo5c",0.0162685809143077,0.0108148574665286,0.0239390958889848,0.00429470208055282,0.0129810890475248,0.00618344927260903,0.0140736305226169,0.00196174055225115,-0.00823117421775319,0.017140204779454,0.0276265509993313,-0.0112651604805847,0.0117427240250998,0.00838414247461318,0.00694127234988467
"Mfsd6",0.0242427236875478,-0.00472757759825377,-0.00220820131189342,0.00984774223836814,0.00589359378466451,0.0174827395898592,0.0048250488917433,-0.0157416265025318,-0.0225361160279451,-0.0112033225791339,0.00971733618104831,-0.00624296427507514,-0.00703922697867365,0.0354566686879752,0.0209434834730575
"Muc4",0.011940692106883,0.000171626386729089,0.00739560894141953,-0.0223098703610026,-0.0111385230800843,-0.00332111025810708,-0.000352698913213051,-0.0339573003412729,-0.057416305058725,-0.0193780857374124,0.00556004997461721,0.0348055619251294,-0.0120817746828516,-0.00107383507253159,0.00906980667853925
"Tprn",0.0189163624893659,-0.00484018947996418,0.00777339622961378,-0.00411614895227877,0.00780734754844719,0.0143777284054202,0.0097543656785772,0.000877483299877948,-0.0216850103580319,0.00754899274292391,-0.000375093519918213,-0.0245586430627211,0.00179717316487237,0.0132718754732814,0.000374752074728752
"Car9",0.0150092033642114,-0.00323466231755814,0.00763959029252503,-0.0219177676493302,-0.00485202321916131,-0.0130784311673883,0.0434517697740323,-0.00589650681440256,0.00164052151499786,0.0250767747003816,-0.006391792166373,-0.0039102469432843,-0.021538208296146,0.00906767429144111,-0.0306332410868856
"Tsku",0.0146625310458696,-0.0319338963188244,-0.020418878163167,0.00150566474516815,-0.0141605313707513,0.0089697281124753,-0.00822533538602492,0.0160689428287922,0.0203457395995839,0.000852533166374657,-0.0178923863262633,-0.00362643555530499,-0.0513340534380813,-0.0199437729954027,0.00858954161070776
"Ptbp3",0.0327516872778073,-0.000775735788594653,0.00681875968516419,-0.0257294203956892,-0.00764859839400874,-0.0165834451525108,0.00279797234733324,0.00668711970966513,0.0233966181603831,-0.00408993217649166,-0.00523733026836085,0.0241161445215373,-0.0264897615812185,0.0120520069280979,-0.0067449215678722
"Cideb",0.0163755003636137,-0.00771955896357632,0.00556417082747021,-0.0108758616188696,0.0187198275774163,0.00115463390602916,0.021750682196109,-0.000602938827220547,-0.0020362035299919,0.0115510889909022,-0.00510226788112,-0.00761864491659275,0.00754184850749695,-0.0024337970889518,0.0149106100618893
"Bnip3",0.010753357192197,0.00996239269943692,0.0120681181987069,-0.0224224167185154,0.016964360655968,0.00678437218295972,0.0122464094764821,-0.0171999468180948,0.0193053729778043,0.0342307434993299,-0.000170597572835838,0.00620557404633226,0.00811703095466896,-0.00733529318754104,-0.0248858259927088
"Sun2",0.0161867842524823,0.0352275674493022,0.00271300540875536,0.0199892768786759,0.0267214652477528,0.0162391820433704,-0.033929245762855,-0.00318096659578757,0.0151111757571667,0.00652128251528514,0.0273516936933701,0.0154029879432737,-0.0260106413332406,-0.00648905253419268,-0.00802935265670623
"Mcl1",0.0357732021615794,0.0111241119619271,0.0167651686557332,0.00180676656617752,-0.00055559101471668,-0.0117470924806874,-0.0165698795694533,-0.00179049356716786,0.0237809191104588,-0.00929064284643106,0.0121135957699214,0.0152074166494961,-0.0204851653788981,0.00289613606917716,0.00719359914753362
"Fam83h",0.019965661844175,-0.00574863604368252,0.0148255295580408,-0.0153657284603786,-0.00758028829894152,0.0082128488769262,-0.000590948377803352,-0.00343154949516795,-0.0132519355929091,0.01834600060913,-0.00627041245060824,-0.0187026527210152,0.00233619507375714,-0.0224954429869201,0.0400531266936455
"Cryl1",0.0236887454172165,-0.00821617587209278,0.00813212548151049,0.0274809915362522,0.0036918971552645,0.0228194083303063,0.00442855233517366,-0.00200795201118019,-0.0137946218249801,0.00998792611273346,0.00533119766344105,-0.0125445211986794,-0.00233380019814627,0.0343196840861583,-0.0137451713993817
"Aqp3",0.00175102964141476,0.00579085983043754,0.00901411630790452,-0.0338282186454121,-0.0122972846575601,0.0150317916319561,-0.0719146065753887,-0.0183931584422581,-0.022175835466622,-0.00414096194503797,0.0167460438622826,-0.0063535342628144,-0.0138489500527307,-0.00486751027792475,0.0111697425626923
"Eif4g1",0.0170726914486307,0.0060256747130372,0.0167652545873828,0.00705064989909068,-0.0201118347986092,0.0519519828656678,0.00784635390537727,-0.00160935640718878,-0.02023667612688,0.00891424006706066,-0.00905168834174505,-0.00869073678968802,0.0194524521219018,0.00679932362734922,0.00749193885805448
"Gal",0.000472970039816507,0.00705952100967843,-0.0119205004622617,-0.000490703525662435,0.000135231280061325,0.0168456843320991,0.00948852388811196,-0.023424532486179,0.0143951283016672,-0.018496476547395,-0.00212030876247112,-0.00934496950269188,0.00870082087933241,-0.00442664104738927,-0.000548305881254713
"Itgb4",0.0197767913663607,0.000969273528274931,0.0126303927292644,-0.0196291805962016,-0.00846378811284635,0.00191195326077501,0.00632697573235738,0.00362574411286147,0.00658193277860227,0.0221984016598385,0.0134734011147713,-0.0101140095809154,0.00388876198072799,0.0110731158490753,0.0126587920969412
"Noct",0.0161868771051407,-0.00855534351210378,-0.000927705318612004,0.000579893336249127,0.0346575999825806,0.0155717593896669,0.00336727066853655,-0.00426669581334043,-0.00579111243672526,-0.00153430096557464,0.00564961639339814,0.0108891149907811,-0.019748186663504,-0.00349408276933407,0.00309874235865866
"Cdc42",0.0359590521633685,0.0100638093800434,-0.00262817347011447,-0.00562461865160306,-0.0225889938577456,0.00396266044326488,0.00587072214081462,0.0038498324276778,-0.00479060684225226,-0.015462259760027,-0.0157273594412084,0.00209913784600168,-0.00553801982515198,0.000242649971641924,-0.034441761221583
"Tmem189",0.0191709026107144,-0.00737807885179614,-0.000674273196318539,-0.00258313803386907,0.0129529564724687,0.0190771915295649,0.00788730319208057,-0.00023575417248089,-0.0111224541978375,-0.00895013073741076,-0.000576871661370603,0.013507538132893,-0.0107073998989097,0.00624252041284229,-0.00590362645380829
"Myo6",0.0325282231710285,-0.00265384057313506,0.0126967818529773,0.00715497635557742,-0.0184416444953025,0.00461590798083976,0.0116810271582453,0.0116753960567631,0.00328096834239847,-0.00135784032587072,0.0108537543657275,-0.00678799063282185,-0.00549886390540457,-0.0283619423823309,0.0126984261699508
"Col4a2",0.0208039376452898,0.054188452650875,-0.0155145139373758,-0.0278419960291106,-0.020243925618919,-0.0210836901849061,0.0378869373080764,0.102099526390948,0.0234574685994407,-0.0419367980580336,0.0490384041384058,0.0276190512412341,-0.0120170774668749,-0.0347959399266483,0.0287697379476642
"Gm15401",0.00972472761074433,0.0102743476366848,0.0208164159785215,0.0337851542157878,0.00418896922127077,0.0280464399053623,0.00128091572090452,0.00842951468562539,0.0135120001505458,0.00784225593530492,-0.00241273703873514,-0.0458013396175938,-0.022893405304406,-0.0355586435641635,0.0183529941342909
"Gas1",0.00266220209302786,0.0299332197149296,-0.0325106437768484,-0.000132629192450206,0.00190415601752984,0.00199269963526141,0.000380523997918945,-0.00434806551025575,0.0019516757332106,0.000409056471340681,-0.00723433755707934,-0.00492263641878224,-0.00911178639502055,-0.0142659803489425,0.00175904894308146
"Trim16",0.0234363892928263,-0.0100428192963034,-0.00439657952176947,-0.00271493544104743,0.00743932975646428,0.00624667686598038,-0.0101748234965767,-0.00176515277649427,0.0226183367620263,0.0115519603663522,0.0222130665362838,0.00125328819112848,1.27051542707056e-05,0.0139957147457167,-0.000323836530540267
"Fam129a",0.0152178547626907,0.0376234056503143,-0.0394169767179578,0.00439558181959107,0.0150572090959554,0.0048615215816327,0.00217025430092845,0.00346577835925648,-0.0307065971628335,0.0205052417838419,0.0150580704430827,0.00990097812533025,-0.0188428075667256,0.0145086275517057,0.0238353500603415
"Hk1",0.0244522836054295,0.0122274509545519,-0.00293855333902405,0.00357016547263662,0.00928279940259341,0.0284582385409904,0.0107215491369869,-0.0146461914440279,-0.00844742408751425,-0.0100013757234984,0.0188967313558763,-0.0122079532977181,0.00594811376441297,0.0236036720601554,-0.0149048638725925
"Fam102b",0.0138461576877849,0.011874095328212,0.0134816848928829,-0.00471068179113884,0.0180529410624278,0.019009791277184,0.0199768033533336,-0.000758775161942601,-0.0160271210079836,-0.00640317232635098,0.0186770821789378,-0.00790418787245959,0.00361797576591915,0.00929647833578922,0.000615954320779
"Cebpd",0.0155795298216646,0.025261943671673,0.0215054814863572,0.0159606238349569,-0.00471059552514938,0.0165617840212101,0.00417259567420528,0.0321865982893498,0.0336549158715225,-0.0191507800944845,0.0178554068237483,-0.000723201066371667,-0.0067679275852469,-0.0260073490247322,0.00528971061948551
"Pkp3",0.0160514111655688,0.00271685458800592,0.017164484471391,-0.0224300410294153,-0.00207290346840903,0.0179107779527067,-0.00572383093342385,-0.0052694983180821,-0.0212447151048561,0.0215761184078048,-0.00161266066722119,-0.014583870502091,-0.00102832418238723,-0.00327554897847137,0.00695658423047932
"Syt1",0.00206323593172841,0.0148931263839784,-0.0235048176159104,-0.00418364444424258,-0.00113398537482576,0.0297628487401415,0.0171086906979631,-0.0597208517626538,0.051064436334249,-0.0489854703543703,-0.0117646180446704,-0.0161882255558895,0.0114800002735163,0.0105256326169939,-0.00284323336907327
"Pbxip1",0.0173219290142408,0.0494378859284755,-0.0372099363147882,0.00523905604899608,-0.0157321447649652,0.0208778772395771,0.00843808507371074,0.0152288264532226,-0.0193139974921589,0.0345970211350474,0.0278505058812851,-0.0305244201902241,-0.0263669884770392,-0.0210629868996091,0.0191234119293971
"Galnt6",0.0212996038090324,-0.0112196397880125,0.0151907756257635,-0.000418190845556699,-0.0138818304283502,-0.0112952947720522,0.0252629736033202,-0.0253821827511174,0.0095490065923907,0.0365598173120784,0.0254748310938208,0.0118212950802617,-0.000202910820702954,0.0081012140196343,0.0111931336355048
"Stap2",0.0198208927561034,-0.00549846830585992,0.00865422819167792,-0.00856382351680205,0.00613419333496066,0.0193933956133471,-0.00169840506953574,-0.00202168050178471,-0.00615481451959922,0.0163877736365877,-0.00105204626871219,-0.0144489373009994,-2.99293985832797e-05,0.0276991250656273,0.00627323428779455
"Mt2",0.020223165571283,0.00505556746969868,0.0164476507882244,0.00843284045065009,-0.048190840355872,0.00573555116231165,-0.0307625008892927,-0.0205984863848264,0.017650104260189,0.0336030410249662,0.0505933598228826,0.0406919414251846,0.0543199491483336,-0.0290193025430785,-0.0316114290230039
"Ppp1r3b",0.0139432364601211,0.00205676010765896,0.01314689747354,-0.0111411261931047,0.0192840728867253,-0.00180964189197038,0.0165657235932979,-0.0103599005935559,0.016061441373528,0.0370312548768181,0.0119278069765439,-0.00190125409243463,0.00401744114377044,-0.0113998075730723,0.0219928000506057
"Hoxb5",0.0043329119500516,0.00299640564426508,-0.0309627947233351,-0.0051155532573671,-0.0120961006889221,0.0355850717427757,0.0150338936521214,-0.0570343535658248,0.0464139591656821,-0.0331984067704229,-0.00547066520167609,-0.0118741714332223,0.0230876233412424,0.010731755326204,-0.00340931569816762
"Slc25a10",0.0220715714126781,-0.0250563573880881,-0.0172108853940464,-0.00916777615748264,-0.0116370119325291,0.00556226699236314,0.0081904314429651,0.0118631742625252,-0.00503061194278353,0.00482684138648363,-0.0222422780902979,-0.0057422217576092,-0.0237630323007339,-0.00244952722601821,-0.0255446074515076
"Shroom3",0.0185996232293713,-0.00113937366477201,0.0100856412897319,-0.00234997425795324,0.0115285163446445,0.0119498331113122,0.00211235218671321,-0.0111477015185143,0.00222976146595226,0.0285243557933047,0.0136143815277696,0.0131347646684503,-0.0023770990538417,-0.0083241846671508,-0.00856777431581011
"Dync1h1",0.0275686424287841,0.0128879713539235,0.00295253681928891,-0.000200460763225182,-0.0151690519327339,0.0334736753838872,0.0100526248458119,-0.0137036094875677,0.011404410766246,0.00757433359637734,0.00319981688080411,-0.018942713976057,-0.020760083378633,-0.00477979550137106,0.0190093849765422
"Map1lc3b",0.0300699757374926,0.0161474479843697,0.000650290009507578,0.0054897698229539,-0.000109309972813831,0.0268375719659126,-0.00836165142762832,-0.0133353227503957,0.0118554134168393,-0.00530390704359796,-0.0101356474954618,0.0165793147460142,-0.00626683973153505,-0.0164615058700708,0.0242147622534513
"Capza1",0.0215986140317532,0.0110539556849125,0.0129619112159932,-0.00867660648417686,-0.0053970218759165,0.0174352777411349,0.00384953749976955,-0.00553210349390139,-0.00658292108793222,-0.00885264130413327,-0.00408356228305452,-0.00145498762127725,-0.00422164715682958,0.00862424953272775,-0.00111152307430094
"Ighm",0.00203996605691519,0.0105901326029925,0.00589354572674954,-0.000968019710680577,0.00539949056474736,0.0207576511231705,0.00555119646812328,0.0219254617771063,0.00815258021841725,-0.0107456714599757,-0.0207809718747245,0.030562547970013,-0.0238420667015047,0.0301871100835154,-0.0199634120168527
"Ube2l3",0.0234810190610709,0.00453930699849739,0.000223329235249854,-0.00811275246060065,-0.00571319175331097,0.0279626973493282,0.0150066761658407,-0.00634196205400455,-0.0196779522738042,-0.00965757866572524,-0.0162051157327779,0.00610919524062736,-0.00107834410572046,-0.0203714313401273,-0.0150158502229002
"Msmo1",0.0291714569797346,0.000836842788380152,0.00760082529786678,-0.00466107750116776,-0.0225958330906727,-0.0122474469031579,0.0316707539989649,-0.0638249810777218,-0.020802589236845,-0.0302962139247666,0.0490213586750269,-0.0137204817555654,0.00482575996472312,0.0285511184579568,-0.0135677944580608
"Fuca2",0.0223257065633384,-0.0147482647774589,-0.0101693102783411,-0.00865691629565505,0.00319328672243549,0.00801207255189434,-0.00391075603690089,-0.0143222953687439,-0.0105018514201496,-0.0246053847666514,-0.0132747209393029,0.0044801575743131,-0.0189954409502382,-0.0102800445280402,0.0105835466164619
"Mtmr11",0.0145726350402752,-0.00261048872744261,0.00992954370564951,-0.0205142130480062,0.0106609195547272,0.020674556413775,0.0161668244064101,0.00917409416923619,-0.0184332601402088,0.0169230833399693,-0.000677347506714184,-0.0150972212469092,0.0231181434994956,0.0146238968262532,0.0263377865881174
"Nr3c2",0.0168117137436948,-0.00300870717894169,0.00436928196178969,0.00932979829914392,0.0181903443467126,0.0151214858679583,-0.00189874043105591,0.00684060282932463,0.00513800967644419,0.0174610617413074,0.00410730833685943,0.00279296323835721,-0.00677447204948877,0.0125356674108891,-0.0103129262225902
"Elavl4",0.00135310340485932,0.0139926396433321,-0.0216473954719323,-0.00490942834607149,-0.00212937305300448,0.0288928683194601,0.0127618400758297,-0.06361626396454,0.0456619724891284,-0.0511253418139212,-0.00994429578769957,-0.0158225286464692,0.0135098187849032,0.0119976638161873,-0.0022788681459088
"Kif13b",0.0187355341141115,0.000805391818494265,0.0177027582673401,-0.00334086122607952,0.0120337240420165,-0.00303077341923494,0.0113427123755879,-0.00198271545150516,0.00946595517076287,0.00815814708967355,0.0338348228167379,0.00489413031935435,-0.0136925740758031,-0.00308626347659705,-0.00883161871461758
"Oit1",0.0318249283234655,0.014001835602676,0.0262198766357269,0.0704167753566412,-0.0800757713429356,-0.09017937405741,0.00126859191606418,-0.079581978323082,-0.00161978399828633,0.0126069686670108,0.042021607799342,0.0476466690825455,0.0160163155425019,-0.0324074449465964,0.0504320043944612
"Nsg2",0.00188835519633566,0.0160618689118615,-0.0211992541390951,-0.00379868028234649,0.000472660981239764,0.030782687324946,0.00846809656737554,-0.066260137549517,0.0477551033650976,-0.0532291788483854,-0.0105119965918354,-0.0163143013081435,0.0173205077963206,0.0126766301884688,-0.00860261852987148
"Rab11a",0.0323982544275614,0.005164461271664,0.00680772981353841,-0.0193918403911109,-0.015796137399559,-0.0175206529814682,0.00430144888771799,-0.00870114323502257,-0.0141194466047807,-0.0119042085435,0.00527266368752859,-0.0116705719725923,-0.0242875535913478,-0.00406944194975132,-0.00276676373861683
"Mpzl2",0.0153749140864791,0.00613445165847437,0.0192256297174284,-0.0194192304425064,0.000929804474184236,-0.000595912452778635,-0.00793732723281948,-0.00322577733204745,0.0328332449783897,0.0327943708138913,0.0178461764607752,-0.00889260534683212,-0.00206664511554648,-0.0134287485002964,-0.00448406134439438
"Frg1",0.0169371742692442,-0.000579425665689679,0.0182310548431756,-0.0175580983988513,-0.00813283591292047,-0.00511449035681918,0.014011282919694,-0.00457604502935905,-0.00226878424722371,0.018411315122152,0.009911337950919,0.00343825324370005,-0.026671563273255,-0.00377174754500522,0.0225156857535293
"Trak1",0.0294136247676327,0.00497773963628828,0.0135388918394433,0.0178660515577568,0.00614363858122205,0.0125123123598844,-0.00099516843914733,-0.00240135488379715,-0.00214261771845483,0.0221550829968827,0.00420094188542837,-0.0176100525529058,0.0103653664955416,-0.00640146895299541,0.00568397655262713
"Etv1",0.00349129651841492,0.0206886551091522,-0.0279536786539964,0.00199347203875376,-0.0050344722815638,0.0295129692897155,0.0110149778584797,-0.0365166315659923,0.0283489940158273,-0.0256293747495165,0.00451692798504132,-0.0127980194093678,0.00220905265932092,-0.00921705935997367,0.00811702904357429
"Saraf",0.0176212019230782,0.00484385542300863,0.0029295299341944,0.00841800608422094,0.0201526932871725,0.0347398297096343,0.0103275281933585,-0.0107173620033365,0.00488564627300285,-0.00987315637914254,-0.00414591915232635,0.0150969583768338,0.00990744978053062,0.0123444223796202,-0.0200589206469222
"Ndufa7",0.0242573619376264,0.00514306846348602,0.00695739660880628,0.0294773445731365,-0.023361801974361,0.0406782329492324,-0.00288700923833879,-0.00639328821670771,-0.0142597303823101,0.0155085767422873,-0.0102545370347991,0.00411735365550559,0.0179240130234117,0.0184425051588909,0.0110268780830995
"Kalrn",0.0142982461238828,0.00216225395064474,0.00875174302912157,-0.0262586357663096,0.0144691936081782,0.00142443657436417,0.0276622527897395,-0.00102611275685081,0.00252425969738261,0.00733094939902757,0.0152143169909545,-0.00528924239142824,0.00624793828335155,0.00679813441226361,0.00233188802718639
"Rpl23a",0.0303207629176104,0.0380572419413283,0.0139375122117212,0.0214435699940192,-0.0477786320567011,0.00732591646613053,-0.0388180336114562,0.00421804499050948,-0.0162979817424602,0.00733328070498433,-0.0688629195348609,0.0192460882787283,-0.007080192236594,0.0232205328416801,-0.0310499415585394
"Isg15",0.00613784799764862,-0.000605975573917379,0.00188641719493012,-0.0217426505905551,0.00763072008599939,-0.0157292796436562,0.024396363600568,-0.00764575998524808,-0.00442007252908463,-0.00926234552943142,0.000197051611920985,0.0123777893140733,-0.0218421643861393,-0.00662186395506624,0.0114555809764317
"Osr2",0.00629961850247348,-0.0321513969849356,-0.0262469440033602,-0.0056381273022364,-0.0207609792635917,0.00874978489484715,-0.0189308819842859,0.0109609836369361,0.0151413066748778,0.0285887274838451,-0.0118824902761219,0.0237289897292161,0.00924936401881208,-0.00417108987097279,0.0118136846689893
"Adamts15",0.00696074029990084,0.0142737054018552,0.0264320877599225,-0.00448122393602725,-0.0164131069778358,0.00252673755276021,0.00705425501692671,0.0152276111926489,0.0232028851393472,0.0255759515890121,-0.0234603203143095,-0.0489503289807639,0.00781715500934416,-0.0178900716940614,0.036738032694063
"Gal3st2c",0.0051328369510045,0.000195431148994706,0.000906159011639147,0.0182200036939286,0.0226688630217651,0.0183917985632087,-0.0131879909251217,0.00373540165323476,0.00137876481399039,-0.0126706204438842,-0.0234784292915386,-0.0128251309327389,0.00284372817776289,-0.0800645779716105,-0.0196646910651586
"Cd52",0.00557210356491218,0.0154296493752928,0.0157078047283599,-0.019995556857799,-0.00222951261598837,0.0165494196989956,0.00704851030162012,0.0608100646210305,0.0300328086023719,-0.0327982746283289,-0.025931043514646,0.0540969981661617,-0.0457213536476977,0.0702140689822003,-0.0586986531361083
"Tcim",0.0167619165330429,-0.0151360694236468,-0.0044211826027777,-0.0170185843820523,-0.0139637256153047,0.0281988389528125,0.00243866606461279,0.0121530003473711,-0.0193688231277311,0.00329844150239691,0.0156267406747477,-0.00113078097517335,-0.00255853540430345,0.00190473958336832,0.0333693118956726
"Naga",0.0214193518209059,-5.23442269830246e-05,0.0126843797273244,0.00989782067682228,0.00889934893983681,-0.00685847099029681,0.00559276801103683,-0.0316569533297907,-0.00644052310074011,-0.00498276540524513,0.0279672796654036,0.0372064932153511,0.000914710111373363,0.0246364263013239,0.00165137973711218
